name,definition,type,group,examples,hashtags,origin,synonyms
леди баг,"Леди баг это герой мультфильма ""чудотворная"" или по английски mirakyles в пульте пресудствует её помощник-супер кот.",сущ. ж.р. ,(леди баг и супер кот),NonNone,#Геймеры ,NonNone,NonNone
Ледибаг,"Супергероиня, которая спасает Париж.","суш., ж.р. ",(Фанаты мультсериала про ЛедиБаг и Супер Кота),Я ЛедиБаг! Я талисман! Леди удачи и чудес! ,#СлэнгФанатов ,От названия мультфильма Miraculous Ladybug.,парижанка.
лезби,Лезбиянка - когда девушка любит девушку.,"сущ., ж.р. ","(Молодежь, извращенцы)",Аааааргх... тупые лезби. ,#Общие ,NonNone,"Розовая, пинк."
Лейба,"Девушка, хвастающаяся вещами знаменитых марок одежды и т.п., но на самом деле не способная отличить рынок от бутика.","-ы, ж.",NonNone,NonNone,#Общие ,"От англ. label — ярлык, этикетка, наклейка, бирка, в рус. значении —  знак фирмЫ.",фея.
Лейбл,"знак фирмы, этикетка со знаком фирмы.","-а, м.",NonNone,NonNone,#Общие ,От англ. label — этикетка.,лейбак
Лейла,Девушка.,"-ы, ж.",NonNone,1. Гля какая лейла. 2. Лейла чухи. ,#Общие ,NonNone,"бейба, капуста, побриться."
Лейла,Девушка.,"сущ., ж. р.",NonNone,NonNone,#Общие #Интернет ,NonNone,NonNone
лейт,"последний этап игры, в котором все герои уже получили достаточное количество опыта и золота, обычно начинается после 16 уровня.","сущ., м.р ","(игры, геймеры)",NonNone,#Геймеры #РПГ ,NonNone,NonNone
лейтовый,"Происходит от слова ""Лейт"" - поздняя стадия игры, когда все персонажи получили лвла  и идут сносить друг другу кабины.",прил. ,"(геймеры, компютерные игры)",Наступила лейтовая стадия матча. ,#Геймеры ,От англ. late - поздний.,NonNone
лел,"Тоже, что и лол.","сущ, м.р. ","(интернет, молодежь)","Ахаха, лел, как ты это сделал? ",#Общие #Интернет ,NonNone,Шутник.
лель,"Другой вариант слова ""лол"", так же есть ""лул"", ""лал"", ""лел"" и так далее.",NonNone,NonNone,"Лель, я не знал. ",#Общие ,NonNone,NonNone
лемета,"подключение к интернету с ограничением по количеству данных для пересылки - ограничение либо на общий размер скачиваемых данных, либо дневной, месячный лимит и тп.
Грустная альтернатива безлимитке - подключению к интернету без ограничений на количество скачиваемых данных.","сущ., ж. р. ","(интернет, социальные сети)",NonNone,#Общие #Интернет ,limit (англ) - ограничение.,NonNone
Лемура,Любимая девушка.,"-ы, ж.",NonNone,"Ох, Оля! Ох, лемура драгоцеeeeнная! Ох, потерянная! Если бы вы знали, как я вас люблю! ",#Общие ,NonNone,NonNone
лендинг,"Интернет страница, рекламирующая услугу, фичу.",NonNone,"(интернет, реклама)",NonNone,#Сео ,NonNone,NonNone
леново,Название фирмы выпускающей электронику.,Нарицательное ,(Компьютер),NonNone,#Общие ,NonNone,NonNone
леново,марка техники.,Lenovo ,(Люди),NonNone,#Общие ,NonNone,NonNone
Лента,"Занятие в вузах, которое длиться 1 час 2о мин.","сущ., ж.р. ",(студенты),"""Лента уже началась?"", ""Завтра 5 лент."". ",#Общие ,NonNone,пара.
Лентяйка,пульт дистанционного управления.,"-а, м.",NonNone,Лентяйка сломалась — и как теперь телек смотреть? ,#Общие ,NonNone,"ленивчик, дистанционник, пульт, ПДУ."
Леониде,"интернет-мем, персонаж сетевого фольклора, прототипом является царь Спарты Леонид, точнее — герой фильма режиссера Фрэнка Миллера «300 спартанцев».",NonNone,(упячка),Леониде неустанно пячит УГ лучами. •  СЛАВА ЛЕОНИДЕ!111 • Риальни воене Леониде. ,#Упячка ,NonNone,Леонид
Леорик,"Персонаж игры DotA 2, настоящее имя которого Wraith King.",сущ. м.р. ,(геймеры),Пикнул Леорика - Выбрал  Wraith King. ,#Геймеры ,NonNone,"WK, вк."
Лепер,член неформального сетевого сообщества  Лепрозорий.,"-а, -м. ",(инет),"Московские леперы съездили в гости к питерским леперам. • : Вас послушать, так все интернеты леперами из фотошопов сделаны.  • А также леперы, спешу заметить, не дураки, и отлично знают, что большая часть выклянчила инвайт из любопытства типа «интересно, как же там внутри».  • Освоившись, проникнувшись духом Лепрозория, я постараюсь делать там контент, который и я, и леперы хотели бы видеть там.  • Встрече предшествовало общение на специально созданной в «Лепрозории» странице «Українська мова», где все желающие леперы могут познакомиться с основами языка. ",#Интернет ,NonNone,NonNone
Лепестричка,"электропоезд, электричка.","-и, ж.",NonNone,"Я аж прям рада, что больше на этих лепестричках не езжу.  • А на лепестрички билет покупается заранее или сразу?   • В 8:30 сели на лепестричку в Ясную Поляну.  • Оказывается, сегодня вместо «Экспресса» до Москвы идет простая лепестричка.  • А дальше по путям смотрите, куда прибывает ваша лепестричка. ",#Общие ,NonNone,NonNone
Лепёшка,миллион.,числительн.,NonNone,"Лепешка баксов за пять лет - с этим никто не спорит.  • Итого за 2 недели декабря я (арендатор ничего не делая) поимею 3-4 лепешки рублей.  • Им лепёшка денег как два пальца об асфальт.  • Вейрон потому и стоит лепешку евробаксов (а то и поболе), потому как в него вкрутили и прикрутили всё что можно было и нельзя.  • То-то я думаю, почему ящик которому цена тысяч 50-70 рублёв стоит лепёшку. ",#Общие ,NonNone,"лям, лимон."
Лепила,"медработник (врач, медсестра).",м. и ж.,NonNone,"Когда пришел лепила, он подтвердил ужасное —  Фредерик был мертв.  • Был в поликлинике лепила один, сектант от гербалайфа или вижина, так всех лечил хренью какой-та.  •  Лепила одел белый халат, помыл руки... • Полтора часа лепила меня шинировал, да еще и зуб удалил. • Приехаший лепила осмотрел её. ",#Общие ,NonNone,лепило
лепота,красота.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Лепший,"Близкий человек, тот же кент.",NonNone,(Гопники),NonNone,#Гопники ,NonNone,NonNone
Лес,"Удивительная и волшебная локация, в которую посылают всех попрошаек и нубов.","-а, м. ",(геймеры),"- Чувак, где ты взял это клевое оружие?
- Иди в лес, там всем это оружие раздают. ",#Геймеры ,NonNone,NonNone
лесба,"Лесбиянка, т.е девушка которой нравятся девушки.",сущ. ж.р ,(Интернет),Да она же лесба! ,#Общие ,NonNone,"лесбуха,лесбиянка."
лесбиянка,"Девушка которая любит девушек, встречается с ними.","сущ., ж.р. ",(все),"Фу, блин, две лесбиянки целуются. ",#Общие ,NonNone,"Лесби, телколюбка."
Лесок,"Тоже, самое как подкоблучник, мямля, человек с низкой самооценкой.","сущ.,м.р. ","(гопники,молодёжь)","Мой друг как лесок, бегает за моей подругой, а она с другим.... ",#Общие ,NonNone,NonNone
Лесопилка,Санкт-Петербургский государственный лесотехнический университет им.,"-и, ж. ",(студенты),"— Что заканчивал?  — Да лесопилку.  • Кто учился в Лесопилке? Пишите, вспомним, поговорим.  • А у меня муж окончил Лесопилку. Мы теперь с его однокурсником уже семьями дружим и в Питере были 2 раза. ",#Студенты ,Исторически сложилось в сообществе студентов Санкт-Петербурга.,NonNone
летал,смерть.,NonNone,(геймеры),"Та-а-ак, посчитаем урон... хм хватает, считаем ману... О, так это же летал! ",#Общие ,(англ.) lethal - смертельный.,NonNone
Летать,собирать бланки с ответами.,несов. неперех. ,(ИИ),NonNone,#ЧГКшники ,NonNone,NonNone
Летёха,лейтенант — воинское звание.,"-и, м.",NonNone,"Патлатый флотский летёха(куда командование смотрит?!)  • Юр, та он не летёха, точнее может и летёха, но не на службе.  • Летеха был молодой и необстрелянный.  • Там ещё летеха и сержант поспорили, драка между ними была. ",#Общие ,NonNone,NonNone
Летсплей,видеозапись прохождения игры с комментариями игрока.,"-я, м. ",(геймеры),"Как записать качественный летсплей?  • С завтрашнего дня делаю летсплеи и пиарюсь, пиарюсь!..  • Решил сделать летсплей по Порталу-2.  • Скоро эта волна схлынет, оставив летсплеи на заслуженном и важном месте — нише, отличной от ниши обзоров. ",#Геймеры ,от англ. Let`s Play —  давайте играть.,демка
летсплейщик,"Человек,который снимает прохождения по розличным играм и выставляет их в utube.",NonNone,(интернет),NonNone,#Общие ,"От английского let`s play(давайте играть),человек,который снимает летсплеи(прохождения по играм).",ютубер.
Лефрут,Очень сильный предмет в такой игре как дота.,"сущ., м.р. ",(Дота 2),Лефрутити. ,#Геймеры ,NonNone,NonNone
Лехандрик,"Имя человека, в уменьшительно-ласкательной форме.",NonNone,(Близкие друзья),"Лехандрик, ты где? ",#Общие ,От слова - Леха.,NonNone
Лечить,давать ненужные советы.,несов. перех.,NonNone,Не лечи меня! ,#Общие ,NonNone,NonNone
Лечить,"быть навязчивым, давать назойливые советы.",несов. перех.,NonNone,"(1) Хочется сразу закричать: «Ну что ты меня лечишь??? Я у тебя все равно ничего не куплю!» Дядя, не лечи нас, да? Спаситель человечества нашелся. • Почему ты меня лечишь?  Не маленький, выводы для себя сделал. (2) Ты меня лечишь. Лечишь как лоха полного.  • Я ему говорю: «Че ты меня лечишь, этож код мобильного перевода» а он говорит «От тебя денег не потребуется, код посылай, чтоб я его проверить потом смог». ",#Общие ,NonNone,(1) Доставать (2) разводить.
Лечь в кpоватку,повеситься.,NonNone,NonNone,NonNone,#Общие ,Искаж. укр.  кpаватка — галстук.,NonNone
Лжеюзер,пользователь блога ЖЖ LiveJournal.com.,"-а, м. ",(интернет),NonNone,#Интернет ,"Искаж. транскр. от LJ user  — код элемента форматирования текста в системе ЖЖ, обозначающий пользователя.",NonNone
Лиам Пейн,Участник всемирно известного бойсбенда One Direction.,словосочетание,NonNone,NonNone,#Музыка #СлэнгФанатов ,NonNone,NonNone
Либераст,"сторонник либеральных идей, демократии и т.п.","-а, м. ",(обзывательство),"Термин «либераст», по сути, определяет тех кто стоит за рабство от структур Запада. • Либераст — это разновидность либерала, действующая вопреки интересам своей корпорации (страны). • Общечеловек —  либераст, для которого «общечеловеческие ценности» возведены в абсолют. При вопросе - «Что конкретно Вы понимаете под о.ц.?» теряет человеческий облик.   • Докажи-ка что ты не либераст, а настоящий патриот своей Родины. ",#Общие ,NonNone,"дерьмократ, дерьмокрад."
Либерный,"Скучный, не веселый.",м.р. ,(Топовые люди),NonNone,#Общие ,NonNone,Скучный.
либерти,Свобода.,NonNone,NonNone,NonNone,#Общие ,от англ. liberty - свобода.,NonNone
Лив Экшн,фильмы и сериалы с «живыми» актерами.,NonNone,(аниме),NonNone,#Аниме ,Англ. live action — живое действие.,NonNone
Ливать,"уходить, покидать, выходить из игры или из клана, покидать поле боя.",несов. неперех. ,(геймеры),"Бывает доходим до босса, кто-то ливает, и все начинают ливать.  •  Если из за каждой подколки ливать с гильды, то ты гильду никада не найдёшь.  • Нужны люди, знающие игру, не собирающиеся ливать клан.  • Вовсе я не нуб, есть норм шмот, пора ливать и идти в другой крутой клан. ",#Геймеры ,"от англ. leave, означающего примерно то же самое.",ливер
ливаю,уходить.,NonNone,(все сферы),надо ливать отсюда срочно. ,#Геймеры ,NonNone,NonNone
Ливер,"игрок, выходящий из игры, особенно без уважительной причины (сбой компьютера, обрыв коннекта и т.п.).",NonNone,(геймеры),Ливер испортил игру. Ливер хуже нуба! ,#Геймеры ,"от англ. сленг. leaver, означающего ровно то же самое (глаг. leave в одном из знач. — покидать).",ливать
Ливер,живот.,"-а, м.",NonNone,Пойти набить ливер. ,#Общие ,NonNone,пузо.
Ливер,"человек, покидающий игру (поле боя), трус.","-а, м. ",(геймеры),"Что делать с ливерами? Сейчас, когда права только у админов, ливать стали по страшному!  • Там нет ливеров и нубов, и иногда попадаються жестокие игроки.  •  Буду орать, отпинав тебе всю базу, что ты ливер, типа, не выходи, давай играть! ",#Геймеры ,"от англ. сленг. leaver, означающего ровно то же самое (глаг. leave в одном из знач. — покидать).",NonNone
Ливер,дурак.,"-а, м.",NonNone,Мой бывший — ливер. ,#Общие ,NonNone,"лузер, чмо."
ливни,"""лИвни""  = ""выйди из игры"" (от англ.",NonNone,(геймеры),"- Нуб, ливни на..уй! ",#Геймеры ,NonNone,NonNone
Ливнул,Ливнуть (англ.,Глагол ,(Игры),"Короче я ливаю, это gg пасаны. Он ливнул - репорт ему! Я не успел его убить, он ливнул с сервера! Вчера я разговаривал с ним по scype, но он ливнул из разговора! ",#Геймеры ,англ. leave - покидать.,"Покидать, уходить, выйти."
Ливнул,"Ливнуть — покинуть что-либо, например, игровой матч.

В соц.",Глагол ,"(геймеры, игры)","Я ливаю с игры, тут исход уже ясен.
Он ливнул с боя — репорт ему! 
Я не успел его убить, он ливнул с сервера!
Вчера я разговаривал с ним по Skype, но он ливнул из разговора. ",#Общие ,"От англ. to leave, также от рус. слиться (в значении проиграть, трусливо убежать).",частичн. слиться.
ливнуть,Покинуть игру.,гл.,NonNone,NonNone,#Геймеры ,NonNone,NonNone
лигитимный,"разрешенный, допустимый правилами.",прил,NonNone,NonNone,#Геймеры #Общие ,NonNone,NonNone
Лигрыл,единица измерения выпитых спиртных напитков — (литр*градус)/рыло.,"-а, м.",NonNone,"А моя личная норма лигрыла рассчитывается так...  • У кого сколько лигрыл предельно допустимая доза?  • В сам деле, сорок лигрыл есть не что иное, как литр водочки, выкушанная в одно лицо.  • Единицей потребления алкоголя, как известно, является лигрыл.  • Я знаком с единицей, которая называется лигрыл.  • Опыты производились на различных людях в весьма боевых условиях — по 40 лигрыл на человека. ",#Общие ,NonNone,NonNone
Лид,"синтезаторная партия, лидирующая во всём трэке или на определённом его отрезке(отрезках).","-а, м. ",(электронная музыка),Отличный гоа-лид! • Мне не нравится этот лид. • Я ещё не определился с лидом. ,#Музыка ,"От англ. «lead» - лидерство, руководство.",NonNone
Лидер,один из многочисленных вариантов самоназвания лидера неформальной группы .,"-а, м. ",(неформ. соц.),NonNone,#Социотехника ,NonNone,"авангард, атаман, босс, бригадир, бугор, вожак, гауляйтер, главарь, гуру, звеньевой, командир, комиссар, мастер, наставник, руководитель клуба, папаша, пахан, председатель, старшой, шеф."
лизабадинг,"придуманное искусственное слово созданное с целью запустить народ искать его в гугле и находить на специально для этого созданной страничке на рекламируемом сайте.

короче прикольная техника вирусного маркетинга.","сущ., м.р",NonNone,NonNone,#Общие ,NonNone,NonNone
Лизаться,целоваться.,несов. перех.,NonNone,Он так классно лижиться! ,#Общие ,"От лизать, облизывать.",NonNone
лизбиянка,"Лизбиянка -девушка не традиционной ориентации, то есть девушка , которая в качестве второй половинки предпочитает девушку.","сущ.,ж.р ",(общество),NonNone,#Общие ,NonNone,NonNone
лизер,Человек который пишет музыку которая становится популярной.,Сущ. м.р. ед.ч. ,(Клауд-репер),NonNone,#Музыка ,NonNone,NonNone
лизка,"видео блоггер, летсплейщица.",NonNone,(геймеры),NonNone,#Интернет ,NonNone,NonNone
лизобаренг,придуманное искусственное слово созданное с целью запустить народ искать его в гугле и находить на специально для этого созданной страничке на рекламируемом сайте.,предикатив,NonNone,NonNone,#Общие ,NonNone,NonNone
лизобудинг,"придуманное искусственное слово созданное с целью запустить народ искать его в гугле и находить на специально для этого созданной страничке на рекламируемом сайте.

короче прикольная техника вирусного маркетинга.","сущ., м.р",NonNone,NonNone,#Общие ,NonNone,NonNone
лизоманинг,"Это совсем новое слово, придуманное людьми, и оно ещё мало распространено.","сущ., м.р ","(интернет, социальные сети)",NonNone,#Общие #Интернет ,NonNone,Кунилингус.
Лизь,Лизать в краткой форме.,глагол ,(Молодежь),Лизь эту киску. ,#Общие #Гопники ,NonNone,NonNone
лил,умиление при виде чего-то очень милого или просто классной вещи.,междометье ,(все),"Ооооой,смотри какая лил цепочка!
Ты просто лил:3. ",#Общие ,NonNone,лол.
Лимита,"провинциалы, переехавшие на жительство в большой город.","-ы, ж.",NonNone,"Убирайтесь восвояси, лимита!  • Плюгавая лимита ищет работу в Москве.  • Еврейская лимита и парижская доброта.  • Говорят, что лимита испортила Москву, когда в столь изысканный город «понаехали» малообразованные, окающие, привычные к деревенскому укладу, неприхотливые...  • Понаехали тут... лимита — говорят москвичи.  • Понаехало лимиты. ",#Общие ,NonNone,NonNone
Лимон,1000000 (один миллион).,NonNone,NonNone,NonNone,#Общие ,Искаж рус. миллион.,NonNone
Лимониться,расслабляться на диване.,,NonNone,"Делать нечего, пойду полимонюсь. ",#Общие ,NonNone,отдыхать.
лимонка,"Ручная осколочная граната, чаще всего Ф-1.",NonNone,(чаще всего геймеры),"- Лови лимонку, гад! - крикнул вояка и швырнул гранату в неприятеля. ",#Общие ,"Неизвестно, но основная версия, что из-за своей формы.",граната.
лимончик,Граната.,"сущ., М.  р. ",(S.T.A.L.K.E.R),"Лови лимончик, п*др*ла! ",#Геймеры ,Лимонка (Ф-1)-граната.,граната.
Линал,"линейная алгебра, раздел высшей математики и соответствующий учебный курс.","-а, м. ",(студенты),"Сдать линал — не самая большая проблема, вот матан — это да.  • Готовиться к проге, линалу, матану — в общем, всё, что угодно, кроме физики.  • Не сдав три зачета: матан, линал и чего-то еще (обычно занас или физвос).  • Сегодня в 11.10 был экзамен по линалу и ангему. ",#Студенты ,NonNone,линейка.
Линейджер,"геймер, играющий в «Линейку», то есть ММоРПГ серии «Lineage».",NonNone,"(геймеры, РПГ)",Настоящий линейджер не признаёт никаких других онлайн игр! ,#Геймеры #РПГ ,от слова «Линейка» (хотя англ. lineage скорее произносится как «линиидж»).,"линейщик, LineageR."
Линейка,Сленг геймеров — любителей ММоРПГ серии «Lineage».,словарная категория ,"(геймеры, РПГ; показать все статьи категории «Линейка»)",NonNone,#Геймеры #Ролевики #Линейка ,NonNone,Варкрафт
Линейка,линейная алгебра — предмет обучение на математических и it факультетах вузов.,"-и, ж ",(студенты),"Младшим курсам матана и линейки это, конечно, не относится - туда надо ходить обязательно.  • Первый экзамен по линейке  - завалил.  • Да, линейка - это мрак... это точно... я её завалил!  • Сегодня сдал линейку на троечку и при этом рад!  • Ответы на экзамен по Линейке (2 семестр).  • Диф. зачет по линейке не сдан, иду на пересдачу. ",#Студенты ,NonNone,NonNone
Линк,"гиперссылка, ведущая на другую страницу или другой сайт.","-а, м. ",(сеошники),NonNone,#Сео ,NonNone,NonNone
Линкатор,система автоматического обмена ссылками (нарицательно).,"-а, м. ",(сеошники),NonNone,#Сео ,NonNone,NonNone
Линки,деталь в системе подвески — стабилизации автомобиля.,"-ов, мн ",(автолюбители),"Достал до чесотки стук в задней подвеске, там стучат в основном линки.  • Дешевле купить и поставить один раз оригинальные линки, чем через 2-3 месяца нырять под автомобиль.  • Детали подвески и рулевого управления &gt; линки стабилизатора.  • Рычаги, линки, тяги подвески.  • Обязательно ли менять линки парами?  • Застучала у меня передняя подвеска, нужно менять линки и втулки стабилизатора. ",#Автолюбители ,NonNone,NonNone
Линки,"рок-группа Linkin Park (нью-метал, альтернатива).","-ов, ж",NonNone,"— Ходил на линков? — Не-а, денег не было. ",#Музыка ,Сокр. от англ. назв. группы.,NonNone
Линукс,семейство операционных систем «Linux».,"-а, м. ","(айтишники, хакеры)","Операционная система Линукс была разработана программистами, которых большинство считало хакерами. • Линукс мобайл или Моблин, повелитель нетбуков. • Еще проще — удалить этот непонятный Линукс вообще, мотивируя это тем, что он какой-то глючный, непонятный и в нём не идёт контра. • Есть фирма, сделала она дрова под Линукс и разрешила включить в ядро. ",#Айтишники #Хакеры ,NonNone,линух.
Линуксоид,пользователь (и чаще всего — фанат) семейства операционных системы GNU/Linux.,"-а, м. ",(айтишники),"Настоящий линуксоид никогда не пойдет в какой-нибудь компьютерный супермаркет с неоновой рекламой.  • Линуксоид - не обязательно человек который юзает только линукс.  • Так кто же такой линуксоид? Это стиль жизни или просто интересы?  • У нас в фирме есть линуксоид.  • Только 0,5 летний младенец может не знать что такое Линуксоиды. ",#Айтишники ,NonNone,NonNone
Линур,"линейное уравнение, система линейных уравнений.","-а, м. ",(студенты),Ты решил последний линур в линейке?  • Найдите нули модулей. На каждом интервале решите линур.  • Метод Зейделя для решения системы линуров.  •. ,#Студенты ,NonNone,дифуры
Линух,семейство операционных систем Линукс (Linux).,"-а, м. ",(айтишники),Забацать установочную флеху линухи в мастдае? Как и какой дистрибутив Линуха установить на флеш-драйв? ,#Айтишники ,NonNone,"линукс, линксы, linux"
Линь,операционные системы Linux.,NonNone,(айтишники),В лине это изначально было — там иксы никак к оси не привязаны и перезагружать линь ради дров к видюхе не надо. ,#Айтишники ,От англ. бренда Linux.,"люних, линух."
Линять,"бысто уходить, убегать в случае опасности.",несов. неперех. ,(хиппи),NonNone,#Хиппи ,NonNone,NonNone
Лионель Месси,"Великий футболист совремнности, он играет в футбольном клубе ""Барселона"", Он играет там-уже с 2003 года.",Мужской ,(Футболист),"Лучшее трио с Месси это Неймар,Суарес,Месси. ",#СлэнгФанатов #Селеблити-Звезды ,NonNone,"Нападающий, Полузащитник."
Липа,"фальшивка, подделка, мошенничество.","-ы, ж.",NonNone,"Посоветовавшись с искусствоведами, они убедились в том, что музею и впрямь подсунули «липу». Судьба настоящих картин была неизвестна.  • Электронный стимулятор ЭСРВ-01- это «липа», или действительно лечит от многих заболеваний?  • Всё это липа с подставными активистами и маразматиками, купленными за гроши.  • Наша с ней великая любовь, в которую многие верят, и о которой рассказывают с придыханием – полная липа. ",#Общие ,NonNone,NonNone
Липёрд,одежда и ткани пятнистой «леопардовой» расцветки.,"-а, м",NonNone,"Одно время липерд был очень в моде, его носили от девочек до бабушек - все.  • Липерд мне не очень нравится (примеряя на себя), буду выглядеть как девочка в маминых туфлях).  • Липёрда с липёрдом носить не комильфо, ибо тогда перебор.  •  На фотке она в сиреневом липерде была.  • Много суеты и лишних внушений на предмет несуществующего липерда и кружев.  • Заказала мальчикам — камуфляж, а девочке — липёрда. ",#Общие ,NonNone,NonNone
Липофрения,"депрессия, хандра, грусть.","-и, ж.",NonNone,"Липофрения — чувство печали без видимой на то причины.  • Состояние души похоже на липофрению.  • Состояние, характеризующее липофрению, очень распространенное.  • Я дико устала, наверное все уже догадались, что у меня липофрения. ",#Общие ,NonNone,NonNone
Липу гнать,говорить неправду.,NonNone,NonNone,NonNone,#Общие ,NonNone,обманывать.
Лис,поклонник творчества группы «АЛИСА».,"-а, м. в жен. роде не употребл.",NonNone,"Сегодня видел лисов, мчащихся на электричке в Москву на выездной фест. ",#Музыка ,"Назв. рок-группы «АЛИСА», от греч. alisa —  правда.","АлисАман, Алик."
лисбиянка,девушка которая любит девушку.,NonNone,(отношения),NonNone,#Общие ,NonNone,Розовая.
Лисовод,пользователь браузера FireFox.,"-а, м. ",(айтишники),"У нас 8 из 11 человек под оперой, двое на IE и один фанат лисовод.  • Лисовод, а то как же, всем известно, что Firefox самый SEO-шный броузер. Я страшный лисовод, тем более, я люблю лису как разработчик, будь бы я юзьверем простым, наверняка сидел бы в IE. ",#Айтишники ,"От названия программы-браузера FireFox, букв. — огненный лис.",NonNone
Лист,литр.,"-а, м.",NonNone,Взяли 3 листа водки. ,#Общие ,NonNone,NonNone
листва,Девственник.,сущ. ,"(интернет, хикки, тролли, школьники, дауны)",NonNone,#Общие ,NonNone,NonNone
лиственник,лиственник приравнивается к девственнику.,NonNone,(лурк),сбросить листву. ,#Общие ,NonNone,NonNone
Листовки,"специальные бумажки с инструкциями к предстоящей акции, которые раздают агенты .","-вок, -ка, ж. мн. ч. ",(флэшмоб),NonNone,#Флэшмоб ,NonNone,NonNone
литота,"Образное выражение, в котором содержится художественное преуменьшение величины.",сущ.,NonNone,"Ваш шпиц — прелестный шпиц, не более напёрстка!
Я гладил всё его; как шёлковая шёрстка! ",#Общие #Интернет ,NonNone,"троп , прием, обратная гипербола."
Литра,литература — предмет обучения в учебных заведениях.,"-ы, ж. ",(студенты),"Айда на литру!  • Из скальки книг састоит библия? Очень срочно на урок литры!  • Первой парой лекция по литре.  • Что такое фольклор? Подскажите а то завтра зачёт по литре!!!  • Ееееее, я сдал зачод по литре!!! У нас всего 5 человек из класса его сдали.  • Если не пойду на литру, припашут на географию, ибо они в один день.  • Выходя из биологии я решил прогулять литру с пацаном,но тут нам попалась классуха! Я пошёл на литру, а пацан пошёл за «справкой» На литре начал всех агитировать на разделение класса... ",#Студенты ,NonNone,NonNone
Литрбол,распитие спиртных напитков.,"-а, м.",NonNone,"В литрбол поиграем?  • Литрбол — русская народная забава, суть в том, кто кого перепьёт.  • В предновогодние корпоративы и новогодние каникулы активными темпами начинается развиваться такой вид спорта, как литрбол.  • Иногда Литрбол организую на природе под шашлычок.  •  Правила в литрболе простые — начинаешь с двух литров пива и вперед! ",#Общие ,NonNone,NonNone
Литроболл,юмористический вид спорта обозначающий чрезмерное злоупотребление алкоголем.,"-ла, м. ",(алкоголики),"Я увлекаюсь литроболом.  •  Увлечения: спорт, здоровье, литроболл. • С Нашим празДником любимым литроболлом!! За стойкой сидят наши будущие игроки товарищеского матча по литроболлу. • Любимый вид спорта: литроболл, автогонки. • У костра в хорошей компании можно и в литроболл. • Ваши рассуждения говорят о том, что из всех видов спорта вы предпочитали литроболл. ",#Общие ,«Литро» от «литр» и  «болл» от английского «мяч» — «ball».,"литрбол, литробол"
лифак,Верхняя часть нижнего белья.,лифчик ,(среди лиц женского пола),"В гостях хорошо, а дома можно и без лифака ходить. ",#Общие ,NonNone,"лиф, бюстгалтер, лифчик."
лифак,просто лифчик.,NonNone,NonNone,NonNone,#Общие ,от лифчика.,лифан.
лифон,"женский бюстгалтер, лифчик по простому.","сущ., м.р",NonNone,NonNone,#Общие ,NonNone,NonNone
лифтинг,подтяжка лица.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
лифтолук,"селфи-фото, сделанное в лифте.","сущ., м. р ","(инстаграм, вконтакте)",Я сегодня такой лифтолук за%башила. ,#Социальныесети ,лифт + look.,NonNone
Лихо по-фигу,"безразлично, все равно.",NonNone,NonNone,Мне лихо по-фигу на твое настроение! ,#Общие ,NonNone,до фени.
Лицушник,"Тип людей, которые покупают легальный контент, а не скачивают с разных раздач.","сущ., м. р. ",(геймеры),"Ты лицушник, пират или полукровка ? ",#Айтишники #Интернет ,NonNone,NonNone
Личер,"человек, который выдает чужую работу (программный продукт, контент) за свою, с измененными авторскими правами.","-а, м. ",(хакеры),"Вот она, истинная натура личеров — воришек.  • Все равно справедливость восторжествует, и личер  получит свою порцию дерьма, а истинный автор выяснится. ",#Прогеры ,Англ. leech — пиявка.,плагиатор.
Личер,"бесполезный участник файлообменной сети, который только скачивает, ничего не давая взамен.","-а, м. ","(интернет, файлообменные сети)",NonNone,#Айтишники #Интернет ,Англ. leech — пиявка.,NonNone
Личер,"участник файлообменной сети, не имеющий пока всего файла полностью и продолжающий кач.","-а, м. ","(хакеры, файлообменные сети)","(1) На раздаче 11 сидов и 1 личер, который качает со скоростью 7 килобайт/сек.  • Сидеров намного больше чем личеров, поэтому вполне нормально... (2) Скорость опять никакая, личеры, гады, только сосут и нифига не отдают. •   Надоевшие всем быстроубегающие личеры смогут получить только сам файл, а не рейтинг. ",#Айтишники #Интернет ,Англ. leech пиявка.,(2) паразит вар. лич.
