name,definition,type,group,examples,hashtags,origin,synonyms
Алтуха,район Алтуфьево и Алтуфьевское шоссе  в Москве.,"-и, ж. ",(топоним),NonNone,#Топонимы ,NonNone,алтух
алтын,Золото по-татарски.,не существительное ,(рэперы),"Мин алтын, мин алтын, мин алтын матур чәчәк! ",#Рэперы #Музыка ,Татарский язык.,золото.
Аль,"Слова, которое заменяет ""все"" 
Вместо ""все"", говорят ""аль"" 
Прим: ""аль все!"".",NonNone,(Все),NonNone,#Общие ,NonNone,NonNone
Альберих,"одна из характеристик вопроса, вычисляемая после его отыгрыша на турнире.","-а, м. ","(ИИ, термин)",NonNone,#Термины ,NonNone,NonNone
Альберт,"Чмо, девственник.","сущ., м.р ",(обзываательство),Вот ты Альберт. ,#Общие ,NonNone,лох.
альбина сексова,"Молодежная певица, поет о роскошной распутной жизни, больших деньгах.",ж.р. ,(весь мир),"Альбина Сексова сегодня будет выступать на нашем дискаче, погнали! ",#Общие ,Из ионотеки.,NonNone
алькайда,Беру ответствиность на себя.,наречие,NonNone,NonNone,#Общие ,NonNone,NonNone
альпина,снайперская винтовка Альпайн.,"сущ., ж. р. ","(игры, геймеры)",NonNone,#Геймеры #РПГ ,NonNone,NonNone
Альпинюга,"продвинутый альпинист, спортсмен, долго и серьезно занимающийся альпинизмом.","-и, м.",NonNone,"Матерый альпинюга.  • Настоящий альпинюга — Женя Романов.  • Спасатель, альпинюга, и тайский боксер.  • Ленка закладывалась френдами и закладухами пряма как заправский альпинюга.  • Красноярский спортсмен, который собирался стартовать вслед за столичными альпинюгами, получил травму.  • Стало понятно, что это альпинюга и что ему, наверное, в ту же сторону, что и мне, а добираться вдвоем веселее и безопаснее. ",#Общие ,NonNone,альпиндяй.
Альт,"тот кто слушает альтернативную музыку, рок.","-а, м. ",(неформалы),"Альты рулят, готы — лохи! ",#Музыка ,NonNone,альтернативщик.
Альтернатива,"термин, в применении к молодежным субкультурам означающий уменьшение роли бунтарства в молодежном движении.",NonNone,NonNone,NonNone,#Общие #Социотехника   #,От англ и латин. altrenative — «другой вариант».,альтернатива (муз)
Альтернатива,"альтернативная музыка, альтернативный рок — противопоставляющие себя официонной попсе некоммерческие жанры рок-музыки.","-ы, ж. ","(музыка, неформалы)","Я неформалка, слушаю альтернативу.  • Слушаю только электронную музыку и альтернативу.  • Под альтернативной понимают любую музыку, не укладывающуюся в параметры классического авангарда.  • Слушает человек не альтернативу, а классику рока. • Альтернатива типа очередное модное течение, в отличие от неформалов, которые есть не потому что так модно а потому что у них свое мнение на некоторые вещи. • «Альтернативная» музыка начала свое существование одновременно с «авангардом». • Люблю русский рок, альтернативку. ",#Музыка ,"От лат. alter — другой, иной; противоположный, противолежащий.",альтернативка
Альтернативка,"альтернативная музыка, альтернативный рок, подробнее см. альтернатива.","-и, ж. ","(муз., неформалы)","Музыка хорошая, не напрягающяя в смутный день альтернативка. • Альтернативку полюбляю, и не грех сходить послушать. • Такая-се альтернативка на раз прослушать. ",#Общие #Музыка ,"От лат. alter — другой, иной; противоположный, противолежащий.",NonNone
Альтернативная автокреация,"форма самосовершенствования и самореализации молодежи через творческую деятельность вне пределов официальных форм, существующих в обществе.",NonNone,NonNone,NonNone,#Социотехника   #,NonNone,NonNone
Альтернативная религиозная терапия,"направлена на индивидуальное самосовершенствование личности, осуществляемое в сообществе, которое охватывает различные виды тренинга сознания, психотерапии и др., обеспечивающего психическое равновесие.",NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Альтернативщик,"тот кто слушает альтернативную музыку, рок.","-а, м. ",(неформалы),"Помимо прочего, с фильма «Небо над Берлином» началась мировая слава альтернативщика Ника Кейва. ",#Музыка ,От англ. alternative.,рокер.
Альтернативщик,"молодежная субкультура, возникшая в начале 1990-х годов.","-а, м. ",(субкультуры),"Альтернативщик не слушет попсу (кроме редких исключений) • Алексей принадлежит к той немногочисленной категории альтернативщиков, которые выбрали АГС не по религиозным причинам.  • В среде альтернативщиков популяризованы татуировки, занятия спортом, зачастую экстремальными его видами.  • По-моему слово ""альтернативщик"" говорит само за себя. Это человек с нестандартным мышлением. ",#Общие ,от англ. alternative - альтернативный.,Альтеры.
Альтерния,"мифическая планета, откуда произошли тролли.","-и, ж.",NonNone,"На Альтернии время течет иначе, нежели на Земле.  • Альтерния была уничтожена метеоритами.  • Тролли Альтернии - ночная, агрессивная и воинственная раса.  • Группировка, конкурирующая с Полуночной бандой на планете Альтерния. ",#Общие ,NonNone,NonNone
Альтруизм,"бескорыстие, потребность больше отдавать, чем получать.","-а, м.",NonNone,"Предположим, что альтруизм и эгоизм вместе контролируются двумя независимыми генами. •  Для животных проявления альтруизма крайне редки, но в истории человечества можно обнаружить много примеров его проявления. • Ученые из Университета Ноттингема пришли к выводу, что альтруизм делает человека более привлекательным для  противоположного пола. ",#Общие ,"От лат. alter — другой, то есть «другой изм». Термин введен французским социологом XIX века О. Контом как противоположный по смыслу термину «эгоизм».",эгоизм
Альфач,сексуально агрессивный мужчина.,"-а, м.",NonNone,"Девушке захочется ощущений, а какой нибудь альфач, который их даст, её затащит в койку.  • У меня в классе учился Рома-альфач, жил в общежитии, с 5го класса курил, с 6-го бухал, в 7-м классе уже старшеклассниц мацал за разные там их сиськи.  • У неё парень — альфач.  • Вроде здоровый альфач, а занимаешься каким-то самоунижением из-за пустяков.  • Ну, не то, чтоб альфач, но могёт! ",#Общие ,NonNone,NonNone
альфачка,"Крутая девушка, которая пользуется расположенностью противоположного пола, альфа-самка...",сущ. ж. р. ,"(интернет, форумы)",Я тип альфачка и всегда пользовалась популярностью у мужского пола. ,#Общие ,NonNone,NonNone
Аляуш,означает нечто плохое.,"-а, м.",NonNone,Да ваще аляуш какой-то  Аляушная машина. ,#Общие ,NonNone,NonNone
аляушный,"типо уматовы, кнышацкий, херовый).",NonNone,(быдло),"какая-то она аляушная
т.е. не очем. ",#Общие ,NonNone,NonNone
ама хасла,Например - крутой.,NonNone,(лучший),NonNone,#Общие ,NonNone,NonNone
амариме,Анимация созданная в других странах помимо Японии.,сущ. ср. р ,(анимешники),"-Какие амариме ты знаешь?
-Нууу... Например, ""Аватар: легенда об Аанге"" или же ""Аватар: легенда о Корре"". ",#Аниме ,NonNone,NonNone
амахасла,Тип крутой человек.,Сущ ,(Подростки),NonNone,#Общие ,NonNone,NonNone
Амахасла,"Человек, который убивает.","сущ., ж.р ",(Гангстеры),Почти 90% хаслеров не верят в Бога. Все хаслеры опасны. Всё что они говорят можно прочитать рэпом. ,#Общие #Музыка ,Жадный миллионер.,Гангстер.
амахасла,человек в крутых шмотках.,NonNone,NonNone,NonNone,#Общие ,песня.,крутой.
Амба,"конец, будет плохо, оценка ситуации и перспектив как очень плохих.",нескл.,NonNone,"Мне завтра настанет такая амба в школе!  • Если звук похож сначала на раскручивающийся винт, а потом происходит щелчок, или клацанье. то в самый ближайший момент у тебя винту придет амба.  • Конфиденциальности в молдавском интернете настал амба.  • На серфах уже нигде не заработаешь, амба им приходит.  • Когда настанет амба света.   • Но вот мучениям наступит амба. ",#Общие ,NonNone,"каюк, капут, кирдык, хана, кранты."
Амбал,"человек крупного телосложения, часто в смысле угрожающего вида.","-а, м.",NonNone,"В пол-шестого на пороге появился небритый амбал.  • Как-то иду я смотрю у девушки три амбала сумочку отбирают.  • На меня бросается, парень-амбал (плечистый такой, качок).  • Передо мной возник амбал — даст в лоб разок и трупом ляжешь.  • Здоровенный амбал тормозит мужика в подворотне. ",#Общие ,NonNone,NonNone
амбиверт,Это среднее значение между интровертом и экстровертом.,сущ. м. р. ,(психология),"Существуют еще и амбиверты — люди, представляющие собой среднее звено между интро- и экстравертами, которые, как считают исследователи, и добиваются успеха чаще остальных. ",#Общие ,"(англ. ambivert) — личность, имеющая средние показатели по шкале экстраверсии. Поскольку частотное распределение в нормальной популяции центрировано на среднем участке этой шкалы, то можно считать, что большинство людей являются ими.",NonNone
амбиция,завышенная самооценка.,NonNone,(подростки),NonNone,#Общие ,NonNone,NonNone
Амбразура,рот.,"-ы, ж.",NonNone,NonNone,#Общие ,NonNone,хава.
Амбушюры,"элемент конструкции акустических наушников — чашечки, закрывающие уши.","-ов, мн.",NonNone,"Амбушюры — часть акустической системы, их качество не менее важно, чем качество самого динамика. Амбушюры обтянуты искусственной кожей, супраауральные (располагаются не на ухе, а вокруг него). ",#Общие ,NonNone,лопухи.
АМВ,"музыкальные клипы, созданные фанами аниме , и представляющие собой нарезку из аниме-сериалов (одного или более) под музыкальное сопровождение (как правило, песня известного исполнителя).",NonNone,(аниме),NonNone,#Аниме ,Англ. Anime Music Video.,"AMV, Anime Music Video."
Амёба,"примитивный, неразвитый человек; вялый, флегматичный, сонный, медленно реагирующий.","-ы, ж. ",(обзывательство),"Ты чего как амеба?!  •  Не будь амебой!  • Ты амёба хренава!  • А дослушать меня, ты, амеба, можешь?!!  • В тебя девчонки влюбляются... а ты... амёба... тьфу!  • Он - амеба. все что ему интересно сосредоточено в сером ящике - компьютере.  • Ничего не могу делать, как амеба, ни на что не гожусь... ",#Общие ,"Название одноклеточных микроорганизмов, символ примитивности, бездумности.",NonNone
Америкоз,американец.,"-а, м, иногда нескл.",NonNone,Познакомился на дискаче с одним америкозом... ,#Общие ,NonNone,пиндос.
Америкос,американец.,м.,NonNone,NonNone,#Общие ,NonNone,"пиндос, штатник, гринго, янки (устаревш.)."
Америкосы,"""Американцы"" в более оскорбительной форме.","сущ., м.р.",NonNone,"Эй ты, америкос! Че гуляешь тут а?
Он за америкосов! ",#Общие ,NonNone,NonNone
аметист,"То же, что атеист.","Сущ., м.р. ",(Мемолиты),NonNone,#Общие ,NonNone,Атеист.
Аморал,"принцип практической или идейной ориентации, включающий отрицание моральных устоев и общепринятых норм поведения в обществе, нигилистическое отношение ко всяким нравственным нормам и принципам.",сущ. м.р ,(Мемы),"-Ахах, кароч, говорю я инвалиду пойдем пробежимся, а он мне отвечает
-Ног то нет
-Я как орнул с него:D. ",#Общие ,NonNone,NonNone
аморалфаг,"как аморал , только очень много знающий в этой теме.","сущ., м.р ","(интернет , сообщества вк)","
Аморал
аморальный
аморалфаг
Америкосы

Амёба
Амахасла
аметист
Амбал

амахасла
Америкос
аморалфаг
Амба 

Амбушюры
амбиверт
ама хасла
амариме

",#Общие ,NonNone,NonNone
аморальный,"антоним слова ""моральный"", т.е человек, который нарушает моральные правила.",NonNone,(все),Человек ведет аморальный образ жизни. ,#Общие ,NonNone,NonNone
Ампути,"инвалид, человек с ампутированной ногой/рукой.",нескл.,NonNone,"Знакомства, работа для инвалидов ампути.  • Вот и ищут они свою потерянную любовь среди ампути. • Ищу девушку-ампути без ноги или руки. Оплата самая высокая. •  Ампути-Девоти Сообщество. Это сайт знакомств не только для инвалидов, которые вопреки всему живут настоящим и активно строят свое будущее. ",#Общие ,"Англ. amputee, означающее ровно то же самое.",NonNone
АМР,хейтеры Марьяны Ро.,сущ ,(Хейтеры),NonNone,#Музыка ,NonNone,NonNone
Анаграммы,"вид ИИ в котором вопросом служит известное устойчивое словосочетание, а ответом - новое слово, составленное из содержащихся в этом словосочетании букв.","-амм, мн. ",(ИИ),NonNone,#ЧГКшники ,NonNone,«из двух — одно».
Анаграммы,вид ИИ.,"амм, мн. ",(ИИ),NonNone,#ЧГКшники ,NonNone,из двух — одно.
Анализосборник,Место для приема или сдачи анализов.,м. ,(медицина),Пойти в анализосборник. ,#Общие ,NonNone,NonNone
аналитика,Аналитическая химия.,"сущ., ж.р. ",(студенты),NonNone,#Студенты ,NonNone,NonNone
аналотерапия,анальный секс.,NonNone,(шутка),NonNone,#Общие ,сам придумал.,NonNone
анальчик,жопа.,"сущ., м. р. ",(петросяны),я твой пальчик ты мой анальчик :ДД. ,#Общие ,"из песни Сыендука которая является пародией на песню ""она вернется"".","жопа, анал, анус."
Ананас,"Человек, который часто употребляет в речи слова-паразиты такие, как вот, короче, ну и т.п.",Существительное ,(Подростки),NonNone,#Общие ,NonNone,Любимый человек.
ананизм,мастурбация.,"сущ., м.р. ",(общепринятая лекцика),NonNone,#Общие ,NonNone,NonNone
ананировать,Самоудовлетворяться.,"глагол, 1 спряжение",NonNone,NonNone,#Общие ,NonNone,"дрочить,мастурбировать."
ананист,"Онанист - Человек, играющий со своими половыми органами.","Сущ., м.р. ",(Подростки),"Я засекла тебя, ты - анананииист! ",#Общие ,Первоклассники.,"Онанист, мастурбатор, дрочильщик, теребонькальщик."
Анархировать,"вести себя непомерно вольно, свободно, не принимать общественные установления.",сов. неперех.,NonNone,"Материтесь тут, разлагаете правопорядок, анархируете и на чужих костях пляшете.  • Панк, в школе под лозунгом бритоголовый панк, анархировал.  • Вся эта панк-нация анархирует в свое удовольствие.  • Мне ближе анархирующий матрос в окружении у Батьки Махно!!!  • Можно анархировать до упора — сам себе власть и хозяин, делай що душа пожелает.  • Анархист, то и анархируйте.  • Анархируй себе дома на здоровье. ",#Общие ,NonNone,анарховать
Анархисты,"участники всемирного общественно-политического движения, ратующего за максимальное освобождение человека от всякой власти, прежде всего — власти государства.","-ов, мн. ",(неформалы),"У нас в городе есть антифашисты, гопники, металлисты, эмо, скейтеры, анархисты и т.д. • А анархисты могут слушать рэп? • Некоторые анархисты не хотят называть себя левыми, поскольку они противостоят государству, но не капитализму и рынку. • Это не панки, это анархисты уже. • Тут тусуются люди, которые себя считают анархистами? ",#Общие ,NonNone,панки
Анарховать,"вести анархический образ жизни, быть анархистом.",сов. неперех. ,(неформалы),"Все анарховали. • Хватит анарховать, даешь панк. ",#Общие ,NonNone,анархировать
анбоксинг,"открытие подарков, призов, покупок (новый айфон).",глагол ,"(Блоггеры, Летсплейщики)",Сегодня у нас анбоксинг айфона 6s! ,#Общие #Интернет ,англ. unboxing-распаковка.,открытие.
Ангельский,английский язык.,"-ого, м. в знач сущ.",NonNone,"Сдал ангельский на пять, спасибо моей приятельнице, которая перевела всю эту чертову методичку. ",#Общие ,NonNone,аглицкий.
Ангсаб,аниме с субтитрами на английском языке.,"-а, м. ",(аниме),NonNone,#Аниме ,NonNone,NonNone
Ангст,"постоянное состояние смертного, в прямом смысле слова, страха и тоски.","-а, м. ","(аниме, мрачные неформалы, фанфописцы)","(1) Уже наступили каникулы, ангст, наверно, у меня временами тоже такое состояние бывает...  • У меня ангст... это ужасно....  • У меня ангст! Дайте мне поангстить... нет любви, есть только привычка...  • Ангст — это сильные переживания, физические, но чаще духовные страдания.(2) Не уметь написать ангст и драму — это немного счастье.  • Жанр: ангст.  • Я не умею писать ангст без пафоса.  • Когда ангст достигнет апогея, у героя есть возможность шагнуть с подоконника навстречу вечности. ",#Аниме ,"Нем. angst, означающее примерно то же самое. Понятие введено в мировую философию С. Кьеркегором.",NonNone
Андеграунд,см. андерграунд.,"-а, м.",NonNone,NonNone,#Общие ,NonNone,NonNone
Андед,нежить — одна из рас в ВоВ и многих других играх.,"-а, м. ","(геймеры, РПГ, Варкрафт)",У мну андед танк 80лвл. ,#Геймеры #РПГ #Варкрафт ,"От англ. undead, использующегося ровно в том же значении.",Отрёкшийся — второе название расы в ВоВ.
Андеды,"Калифорнийская рэпкор-группа ""Hollywood Undead"".",NonNone,(Музыка),Ты слушаешь Андедов? ,#Музыка ,От названия группы.,Голливуды.
Андер,Список низших по значимости людей как субъектов.,"сущ., м.р",NonNone,NonNone,#Общие ,Англ. under - под.,NonNone
Андерграунд,весьма широкое понятие.,NonNone,NonNone,NonNone,#Общие #Музыка #Социотехника   #,NonNone,андеграунд
Андерграунд,от Англ.,"сущ., м. р. ",(Молодежь),ин андерграунд. ,#Общие #Музыка ,NonNone,"Подземка, метро."
Андертейл,"Компьютерная игра Undertale от Тоби Фокса, русский вариант произношения.","Сущ., м. р. ",(Геймеры),"– А я андертейл прошел
– АНДЕРТЕЙЛ САС. ",#Геймеры ,"Слово появилось на просторах интернета, изначальная версия ""Undertale"".","Ундертуле, Андертале и т. д."
андертич,"человек, только начавший играть в какую либо игру, неумеха, нуб.",сущ ,(геймеры),"На моем сервере один андертич спамит в чат, чтоб я ему дал префикс владыки. ",#Геймеры ,"от англ. under - в процессе, teech - учить/изучать. Перевод примерно такой - в процессе изучения.","ученик, школяр, талиб."
Андрогин,"Это люди, которые объединяют в себе мужское и женское начало.В готической суб адрогинные парни могут носить корсеты, юбки, длинные крашеные волосы и внешне не скажешь что они муж.","-а, м. ",(субкультурщики),О! И с каких пор ты краситься стал?  — Да я андрогином стал. ,#Общие ,"Из греч.  мифическое существо, обладающее признаками обоих полов, реже — бесполое.","Кибер-гот, гот."
Андроид,"операционная система —  вариант Линукса для малогабаритных компьютеров (смартфонов, планшетов, наладонников и тп.).","-а, м. ","(айтишники, прогеры)","Как сделать скриншот на Андроиде.  • Игры для андроида.  • Правила дорожного движения на андроиде.  • Приложения для Андроида, которые вам нужны в том или ином случае.  •  Я на недобук поставил андроид, справляется на ура. Под виндой фиг чё запустишь, а с андроидом проги летааают. ",#Айтишники #Прогеры ,NonNone,NonNone
Андроид,"человекоподобная машина, см. киборг.","-а, м. ",(ролевики),NonNone,#Ролевики ,NonNone,"киборг, робот."
Андэдовцы,Фанат группы Hollywood Undead.,"От ""Undead""",NonNone,NonNone,#Музыка #СлэнгФанатов ,NonNone,NonNone
Анжелика,Высоко почитаемый человек.,"сущ., ж. р.",NonNone,NonNone,#Общие ,NonNone,NonNone
Анжэла,"Человек, любящий сериалы, котов, геев, салат Цезарь и мужчин за 40.","сущ.,ж.р. ",(Общеупотребительное),"Анжэла, двигай тазом! Анжэла, подбери таблетки. С карманов пачками сыплются! ",#Общие ,Анжэла от лат. сидящая дома.,"пират,вампир,русалка,зачарованная."
Анигайд,"статья с полезной информацией об аниме , как правило, распространяемая через сеть интернет на безвозмездной основе.",м. ,(аниме),NonNone,#Аниме ,"Сложносокр. от англ. anime guide, (guide – справочник, проводник, гид), рус. транскр. аниме гайд — анигайд.","гайд, anime FAQ, anime guide, aniguide."
анидаб,"ресурс, на котором можно посмотреть аниме.","сущ., м.р ",(анимешники),NonNone,#Аниме ,англ. AniDub.,NonNone
Аники,"Старший брат , сенпай , напарник.",Сущ ,(Аниме),"Нет ничего невозможного , когда с тобой есть аники. ",#Аниме ,NonNone,"Сенпай , глава."
Аниманга,"собирательное понятие, обозначающее аниме и мангу.",NonNone,(аниме),NonNone,#Аниме ,От animanga: ani сокр. англ. animation + яп. manga  — японские комиксы комикку.,NonNone
Анимания,"состояние, при котором анимешник  тратит все свободное время на аниме , мангу  и т.п.","-ии, ж. ",(аниме),NonNone,#Аниме ,NonNone,синдром отакуизма.
аниматроник,"модель, запрограммированная на все необходимые движения, включая мимику.",NonNone,(игра FNAF),"
Анимка
Анимания
Анисмайлы
Анигайд

Аниманга
аниматроник
Аники
анимуфаг

анидаб
Анимешник
Анимешник
Аниме

Антураж
Андрогин
антропоморфный
Антикнопка

",#Геймеры ,NonNone,робот аниматроник.
Аниме,"Особый жанр мультипликационных фильмов, созданный японскими художниками.",нескл. ,(аниме),NonNone,#Аниме ,От anime — принятого в Японии сокращения англ. animation.,анимэ
Анимешник,"человек, который увлекается культурой аниме, ему нравится смотреть аниме, читать манга.","-а, м. ",(неформалы),NonNone,#Аниме ,NonNone,анимэшник
Анимешник,"человек, увлекающийся японской анимацией и мангой.","-а, м. ",(аниме),"В Челябинске состоится ежегодный аниме-фестиваль, билеты на который анимешники могут купить у представителей группы Аничел в следующую субботу на улице Кирова, возле фонтана.  • Анимешники помешаны на японской культуре – учат японский язык, назубок знают японскую историю, язык ниндзюцу для них так же понятен.  • Я раньше думал что анимешники это нефоры, вот и путал их. ",#Аниме ,NonNone,анимэшник
Анимка,"cходка неформалов-анимешников с целью погулять, обсудить новости либо потусить в кафе или парке.","-и, ж. ",(аниме),"Начинается летний сезон нетрадиционных анимок.  • Ты реально думаешь, что напишешь в воскресенье пойдем на анимку мол, и все сразу же через полчаса соберутся? Не мечтай.  • Как прошла анимка?  • Анимка проходит каждую пятницу, в любое время года и в любую погоду, на площади Славы или в ее окрестностях.  • Мысля по созданию данной группы пришла после посещения анимки.  • Эта анимка была важнейшей частью для сахалинского аниме-фэндома. ",#Аниме ,NonNone,"тусовка, туса."
анимуфаг,Тот кто смотрит аниме.,"сущ., м.р ","(Имиджборды,интернет)",NonNone,#Аниме ,Анимешник.,NonNone
Анисмайлы,"анимешные анимированные смайлики , зачастую используемые при общении поклонников японской анимации в  интернете.","-ов, мн. ",(аниме),NonNone,#Аниме ,Англ. ani — сокр. от анимация и smile — улыбка.,NonNone
Анкор,ссылка на сайт или страницу сайта с ключевым словом или набором слов.,"-а, м. ","(интернет, сеошники)",NonNone,#Сео ,Англ. anchor — якорь.,анхор.
анкорд,"анкорд - это псевдоним человека, который озвучивает аниме, он оч популярен.","имя собственное, одушевлённое, м. р. ",(анимешники),"то чувство, когда анимешники говорят, что озвучка анкорда - говно. ",#СлэнгФанатов ,"ну как бы от англ. ""ancord"", прост по русски ¯\_(ツ)_/¯.",NonNone
Анлим,"безлимитный тарифный план, то есть оплата фиксированной абонентской платы без ограничения количества скачанной информации, времени разговоров и т.п.","-а, м. ","(айтишники, интернет, мобилы)","С 19 августа «Life» запустил мобильные анлимы, а спустя 10 дней и «МТС» в Беларуси представил услугу «Безлимит» с практически неограниченным интернет-трафиком.  • Цены же варьируются от чуть менее шести долларов за анлим на малой скорости до 29,9 долларов на высокой.  • За 800 р. полный анлим.  • А у меня анлим на 4 мбит/с.  • Дорого, при том я не нашёл там ни слова про унлим.  • Unlim за приличные, но не безумные деньги. ",#Айтишники #Интернет ,NonNone,"унлим, анлимитед, unlim"
Анна Лазарева,"ЛПС-Блоггерша, хозяйка канала Ann Di.",ж р ,(YouTube),NonNone,#Интернет ,NonNone,NonNone
анон,используется в интернете для скрытия личности.,"сущ., м.р",NonNone,"например кидаешь в групу новость , и пишешь ""анон"" , чтоб ее опубликовали анонимно. ",#Общие ,NonNone,"анонимно, аноним."
Аноним,"индивидуум, предоставляющий о себе меньше бесполезной информации, чем принято в данном сообществе.","-а, м. ",(интернет),"Сообщение от Serfer123: Я своего имени не скрываю - не то что ты, аноним трусливый! ",#Общие #Интернет ,От греч. anonymes — безымянный.,NonNone
Анонимайзер,интернетовский сервис для сокрытия своего айпи и других параметров по которым можно вычислить реального пользователя.,"-а, м. ",(интернет),"Вас заблокировали на форуме, блоге, чате и вы не можете войти? Не беда, мы вам поможем. Используйте наш анонимайзер.  • Анонимайзеры позволяют попасть в социальные сети одноклассники и вконтакте, несмотря на запреты и блокировки.  • Я же тебе сказал, что через анонимайзер сижу, а значит, ты меня никогда не найдешь.  • Защититься до определенного уровня всё-таки можно и для этого в интернете существует такой замечательный инструмент как анонимайзер.  • Анонимайзер будет скрывать не только ваш IP-адрес, но и, в зависимости от настроек, может скрыть куки, user-agent и т.п. «хвосты». ",#Интернет ,NonNone,NonNone
Анонс,"Представление, рекламирование ролевых игр.",NonNone,(ролевики),NonNone,#Ролевики ,NonNone,NonNone
Анорак,- легкая ветровка из плотной ткани с капюшоном которая не имеет застежек.,сущ. ,"(спортсмены,модники)",Давно мечтаю купить себе анорак. ,#Общие ,NonNone,ветровка.
анорексичка,"девушка которая сидит на диетах и стремится стать очень худой.
Чаще всего такие девушки умирают от сужения желудка или язвы.",NonNone,NonNone,NonNone,#Общие #Интернет ,NonNone,NonNone
анриал,"нереально, круто.",NonNone,(школьники),NonNone,#Общие ,NonNone,NonNone
анскилл,"неумеха, нуб, игрок которые не умеет толково играть.","сущ., м.р ","(игры, геймеры)",NonNone,#Общие ,NonNone,NonNone
антабус,"Алкоголик, пьяница, человек, злоупотребляющий спиртными напитками.","сущ., м.р. ",(подростки),Да эти антабусы у нас в подъезде каждый день хороводятся и водку хлещут. ,#Общие ,"От названия лекарственного препарата, применяемого при лечении алкоголизма.","алкаш, синяк, выпивоха, бухарь, сиварь."
Антарас,"Один из шести драконов, рожденных Шилен, - дракон Земли.","суш., м. р. ",(геймеры Lineage2),NonNone,#Геймеры #Ролевики ,NonNone,NonNone
Анте,"обязательный взнос, предназначенный для казино, не входит в общий банк.",NonNone,(Казино),"Вносите Ваше анте,Господа. ",#Геймеры #Азартныеигры ,NonNone,NonNone
антейку,"Кафе из аниме ""Токийский гуль"".","сущ., ср. р. ",(аниме),он работает в Антейку. ,#Аниме ,NonNone,NonNone
Антеннки,"особенность дизайна прически персонажа аниме или манги , заключающаяся в том, что две пряди волос на голове персонажа торчат таким образом, что напоминают усики насекомого.",только мн. ч. ,(аниме),NonNone,#Аниме ,Англ. hair antennas — волосы-антенны.,NonNone
Антигоп,"молодёжное течение противодействия гопникам и самозащиты от них.
Идеология протестная, позитивной программы пока не наблюдается.","-а, м. ",(неформалы),"Вообще-то антигоп это железная палочка (скажем труба) в наших руках.  • Народная организация «Антигоп» представляет проект: «Нет гопоте!!!» • Антигопом не становятся, антигопом рождаются.  • Брестское антигоп движение «Оборона». • Иркутский антигоп: присоединяйся!!! ",#Общие ,NonNone,NonNone
Антикнопка,"вопрос брейновский , очевидный ответ на который правильным не является.","-и, ж. ","(ИИ, сленг)",NonNone,#Сленг ,NonNone,NonNone
Антилопа,Очень милый человек.,"Сущ., ж.р. ",(Участники бессед ВК),Ты просто антелопка!!! ,#Общие ,NonNone,"Няшка, мило."
Антимеджик,"свойство персонажа или объекта в игре, полностью защищающее от условной игровой магии.",м. ,(ролевики),NonNone,#Ролевики ,NonNone,NonNone
Антимеджик,"в дэнжене ярлык или амулет, защищающий от игровой магии.",м. ,(ролевики),NonNone,#Ролевики ,От англ. anti + magic — магия.,NonNone
Антимобберы,"группа граждан, негативно настроенных по отношению к ФМ-акции , они стараются помешать акции, испортить эффект неожиданности от неё.","-ов, мн. ",(флэшмоб),NonNone,#Флэшмоб ,NonNone,NonNone
