name,definition,type,group,examples,hashtags,origin,synonyms
Вет-квартет,"разновидность эрудит-квартета , в которой игроки имеют право накладывать вето на некоторые темы, которые они не желают играть.","-а, м. ","(ИИ, термин)",NonNone,#Термины ,NonNone,NonNone
Ветка.,Игла от шприца.,"сущ., ж.р. ",(Наркоманы),"Выбирай сам- ветка, рубль или грамм, Перо, гараж, убой и план!
Я уже примерно пять лет убиваю себя- веткой.
Давай понюхаем или убьемся веткой. ",#Наркоманы ,Русский Рэп от Pra KillaGramm.,Игла.
Ветки,руки.,мн. ч.,NonNone,"Куда ветки тянешь, урод?! Ща ветки сломаю. ",#Общие ,"Происхождение: когда дерево веткой по улыбалке заедет, и не такое придумешь.",мослы.
Вехотка,мочалка.,"сущ., ж. р.",NonNone,NonNone,#Общие ,NonNone,NonNone
вечер в хату,"Тюремное приветствие, используется одним заключенным для приветствия остальных сокамерников.",выражение ,(воровское),Вечер в хату арестанты.. ,#Тюремныйслэнг ,NonNone,"Вечер в радость,часик в радость, чифирь в сладость."
Вечерина,вечеринка.,ж. ,(молодежная среда),NonNone,#Общие ,NonNone,сейшн.
Вечка,"Прочная, надежная вещь (любая — м.б.",ж.,NonNone,Видал у Паши косуху? Вечка! ,#Общие ,"Наверное от вечность т.к. раньше делали прочные вещи, не одноразовые.",NonNone
вечность,"тупые людишки так называют,то что ооочень долго, сами того не зная, что вечности нету!.","ж.р,сущ. ","(Бля,эт целая вечность)",Это ж целая вечность! ,#Общие ,NonNone,NonNone
Вешайся,"угроза или предупреждение о неменуемом жестоком наказании, предложение самому себя убить без мук и пыток.",глагол,NonNone,"«Сегодня отец купил мне новые колонки. Теперь всем конец! Соседи, вешайтесь, подонки! «(c) Дискотека Авария (песня «Х.Х.Х.И.Р.Н.Р»). ",#Общие ,-.,"убейся, топись, стреляйся, копай себе могилу и т.п."
Вешалка,"плохое положение дел, безвыходная ситуация.",NonNone,NonNone,"В общем я близка к истерике, если так будет дальше, то это полная вешалка.  • Бывает поджелудочная ноет, тогда совсем вешалка. ",#Общие ,NonNone,дело — труба.
Вешалка,безвыходная ситуация.,"-и, ж.",NonNone,(1) Ну и вешалка сегодня на работе.(2) Ты вешалкой работаешь? ,#Общие ,NonNone,NonNone
Вешалка,очень худая девушка.,"-и, ж.",NonNone,NonNone,#Общие ,NonNone,костля.
Вешалка,"девчонка, которая бегает за парнями, независимо от того нравятся он ей или нет, ее цель  тем самым быть в центре внимания.","-и, ж.",NonNone,А вы видели Альфию вчера в клубе? Настоящая вешалка!!! ,#Общие ,NonNone,NonNone
Вешалка,"худая, «плоская» девушка.","-и, ж.",NonNone,NonNone,#Общие ,NonNone,NonNone
Вешаться,"(о компьютере или мобиле), переставать реагировать на внешние раздражители, попадать в неотвечающее состояние, то же, что и виснуть.",несов. неперех. ,(айтишники),"Винда вешается после перезагрузок. • После серьезных ошибок, система просто намертво вешается.  • Чтобы не вешать комп почем зря, после отключения питания  винт надо деинсталлировать из системы. ",#Айтишники #Железячники ,NonNone,"виснуть, зависать"
Вешаюсь,"чуствую себя дискомфортно, отвратное настроение, неудовлетворение чем-либо.","глаг., несов. вид.",NonNone,NonNone,#Общие ,NonNone,NonNone
Вещь или бан,Даёшь вещь или даю бан.,"сущ., м.р., ж.р ","(Геймеры, социальные сети, Копатель Онлайн)",Привет. Вещь или бан! ,#Геймеры ,NonNone,NonNone
Вжига,зажигалка.,ж.,NonNone,У тебя вжига не горит! ,#Общие ,Производн. от «зажигалка».,NonNone
Вжикалка,матричный принтер.,"-и, ж. ",(айтишники),"Лазарь — это, конечно, круто, но простую вжикалку взять можно. •   Отвратительное качество печати графики и ужасный шум, издаваемый девайсом во время печати, за что их прозвали вжикалками.•  Отправляет книги на печать в какую-нить вжикалку или даже на перфокарту и потом читает это с рулона туалетной бумаги. ",#Айтишники #Железячники ,NonNone,NonNone
Вжук,"Вжук, кошка делает взмах палки и говорит ""вжук""и все исполняется.",Сущ м.р ,(Мемос),NonNone,#Социальныесети ,NonNone,NonNone
вжух,взмах волшебной палочки в лапах кота.,глагол ,(мемасики),"""Вжух, и ты спишь"". ",#Общие ,NonNone,NonNone
взаимно,равносильно слову Обоюдно.,наречие ,(весь мир),У нас всё взаимно. ,#Общие ,др.-рус. в заим.,"одинаково, также, общий."
Взбзднуть,пукнуть.,глагол,NonNone,Он не удержался и громко взбзднул. ,#Общие ,NonNone,псрнуть.
Взгрев,"выражение восторга, восхищения.","-а, м.",NonNone,"(1) Особено понравилась соляга на трубе, ваще взгрев.  •  Хороший взгрев, было очень весело.  • Давайте на тачках соберёмся вот взгрев не хилый буит!  • Концерт взгрев!  • Блин, вот это взгрев, чувак!(2) Вышли из его комнаты встрепанные, красные и долго еще несмотря на баню, на полученную трёпку и взгрев...  •  Есть ли взгрев от начальника.(3) Кланы и нужны для сплочения народа, а не взгрева людей шмотом и деньгами. • Личное присутствие или довереность необходимы даже при заносе денег, тут даже сумма взгрева значения не имеет, стремаюццо. • Мастодонты рекламного рынка делают это в виде аккуратного и тонкого взгрева.(4) Без взгрева и накурки не обошлось. ",#Общие ,NonNone,NonNone
взгрелся,Получил лёгким путём (нахаляву) материальные либо иные ценности.,глаг. ,(гопники),"Вчера у Васи мобилкой взгрелся - получил от Васи мобильный телефон
Менты от меня на пятихатку взгрелись - Полиция оштрафовала на 500 рублей без оформления протокола. ",#Общие ,"От выражения - даром погреться у чужого костра, не разжигая свой.",босяцкий подогрев.
взгрелся,"приобрел что-то нахаляву, удачно, успешно.
добыл что то редкое, ценное.",гл.,NonNone,NonNone,#Общие ,NonNone,NonNone
ВздрЪжне,"бодро, энергично, на подъёме.",NonNone,(упячка),"Я вчера был опять вздрЪжне.  • Когда происходит щачло вздръжне эффекта, настоящий воене использует всю свою пепяку. Пяни + жърчик = вздръжне эффекто!  • Школота не сечёт, что в «мжвячне» и «вздръжне»  есть благозвучие, в отличие от «ытсо» и «г`ълб».  • А коте кагбе жляцнул и тоже вздръжне.  • Z уж с утра вздръжне. ",#Упячка ,NonNone,вздржни
Вздръжни,"особенное бодрое и энергетическое состояние организма, необходимое Военам Упячки для успешной борьбы с УГ.",нескл. ,(упячка),"Настроение: вздръжни. • Кагбэ нови риальни вздръжни продукте для вашего котэ!  • Жъырчика рюмку, штоб вздръжни эффект.  • ЖЫВТОНЕ, ЖЪРЧИК ПИТЕ ПЯНИ Е БУДЕ ВЗДРЪЖНИ ЭФФЕКТ1111 • Чтобы вздръжни испытать. / Учат в школе, учат в школе, учат в школе./ Онотоле прославлять. ",#Упячка ,NonNone,вздржни
Взимашки,Взаимные обнимашки.,"Сущ.,ж.р.",NonNone,Хочу взимашки. ,#Общие ,NonNone,Обнимашка.
Взлохматить,Отметить что-либо.,сказуемое,NonNone,Давай это взлохматим! ,#Общие ,.,"отметить, увековечить."
Взнос,"денежная сумма, вносимая участником игры, используемая организаторами для обеспечения всей игры: оплата полигона, закупка продуктов в кабак, прокат снаряжения.",NonNone,(ролевики),NonNone,#Ролевики ,NonNone,NonNone
Взнос,"определенная сумма денег или ее эквивалент в продуктах, которую игроки платят за участие в игре.",м. ,(ролевики),NonNone,#Ролевики ,NonNone,NonNone
Взять вопрос,дать правильный ответ на вопрос.,NonNone,"(ИИ, сленг)",NonNone,#Сленг ,NonNone,NonNone
виабу,"Виабу (вап), говоря по простому, это японофил - человек, который не имеет отношения к Японии, но интересуется этой страной и получает удовольствие от всего японского, возможно, даже хочет быть японцем.","сущ., м.р ",(имиджборды),"В России много виабу. Иногда их не любят за то, что они кичатся своими знаниями о Японии. ",#Общие ,слово произошло из комикса Perry Bible Fellowship.,вап.
вибер,"Приложение для бесплатного общения через мобильные устройства посредством интернета применяется еще  и такое название как вайбер, считается что именно так это слово и должно произносится а не вибер.",сущ ,(Программы для общения и мессенджеры),"Вайбер (viber), который еще часто называют вибер относится к программам для общения, так называемым мессенджерам через смартфон или планшет. Во всяком случае так было задумано изначально, но сейчас вы уже можете свободно установит viber и на свой ПК без проблем, и общаться по нему как и по привычному для многих скайпу. ",#Интернет ,Слово не переводится.,"программа, приложение, мессенджер."
Виват,"пакет вопросов игрока интеллектуального клуба Сергея Виватенко, очень плохой пакет.","-а, м. ",(ИИ),NonNone,#ЧГКшники ,NonNone,NonNone
Виггер,"поклонник рэпа, изображающий из себя рэпера - одеждой, манерами и т.п., но сам не читающий рэп.","-а, м. ",(рэперы),"Видела того виггера?  •  Да не рэппер он,а так... виггер какой-то.  • 
Жил-был мальчик-виггер. Он носил широченные штаны, безразмерную майку, кепку козырьком назад, любил рэп...  • Ты постоянно в шапке, действительно как виггер. • Информация о знаменитых виггерах, видео, интервью виггеров, шок фото реп-позеров и многое другое.  • Это не русский – а негритянский рэп с русской душой, сам я — виггер, а моя миссия — сеять зерна свэги на русской земле.  • Виггеры это диагноз —  люмпены-дегенераты.  •  Русский рэп - это подростки изображающие модно разодетых негров  — виггеры. ",#Рэперы ,"Амер. сленг. wigger  — белый, который косит под черного.",рэп-позёр.
видак,"сокращенное от ""Видеомагнитофон"".","сущ, м.р. ",(кино),Пошли видак посмотрим. ,#Общие ,NonNone,"видик, видеомагнитофор."
видеоблогер,человек снимающий видео в которых рассказывает о своей жизни и выкладывает его в интернет.,NonNone,(интернет),NonNone,#Общие #Интернет ,NonNone,NonNone
Видеовопрос,"вопрос, в котором используется видеоизображение.","-а, м. ","(ИИ, термин)",NonNone,#Термины ,NonNone,NonNone
Виджей,"в общем тот же диджей, но использующий визуальные эффекты кроме звуковых.","-я, м. ",(музыка),"Vj  Chuck  —   популярный  русский  виджей.  •  Сначала появляются отрывки в сознании, поток визуальных образов, которые виджей складывает в некую мозаику.  • Сегодня концепция работы VJ успешно внедряется не только в арт-среде, но и на многих ведущих телеканалах мира.  • Ди-джеи и ви-джеи десятилетиями вместе работали над тем, чтобы их выступления создавали полный эффект погружения в аудио/видеосреду/  •  Известный ви-джей, ведущий канала «МузТВ» Артур Цветков. ",#Общие #Музыка ,"Англ. video jockey, означающее ровно то же самое.","Vj, VJ, ви-джей"
Виджет,"вспомогательная компьютерная программа-приложение, чаще всего выводит на экран какую-то дополнительную информацию, например часы, календарь и тп.","-а, м. ",(айтишники),"Порядок, в котором будут выведены виджеты, не важен, но лучше, если виджет будет выведен сразу после его создания.  • Как устанавливать виджеты? – этот вопрос является часто задаваемым, в особенности, если с виджетами сталкиваешься впервые.  • Мы предлагаем возможность разместить на вашем сайте виджет.  • Виджеты погоды, времени, температуры, батареи и прочие. ",#Айтишники ,"Англ.  widget – приспособление, безделушка.",NonNone
Видос,"видеосюжет, видеофрагмент, видеофайл, видеоролик и т.п.","-а, м.",NonNone,"Во зацени видос!  •  Ппц какой кульный видос!  • Небольшой видос. Все кадры сделаны камерой GoPro.  • Угарный видос о поездке в Питер.  • На ютюбе меньше, чем за неделю, видос посмотрели уже более миллиона человек.  • Видос чернобеленький, без изысков, с архивными кадрами.  • Видео - первый полный видос мой.  • Прикольный видос парни записали.  • Нашел видос вконтакте, там музон. ",#Общие ,NonNone,"видак, видео, видуха."
Видюха,"видеоадаптер, устройство преобразования информации и связи между материнкой  и моней.","-и, ж. ","(айтишники, железячники)",NonNone,#Айтишники #Железячники ,NonNone,"видяха, видюшка, видеокарта, графическая карта."
вижуал,Зрительная галлюцинация.,"сущ., м.р. ",(Психонавты),Вчера в грибах словил стремный вижуал. ,#Общие ,NonNone,NonNone
Визивиг,"сокращение от What You See Is What You Get — Что Видишь, То и Получаешь, ЧВТИП в русском варианте, однако не видел применения русской аббревиатуры.","-а, м. ","(айтишники, сеошники)",NonNone,#Айтишники #Сео ,NonNone,NonNone
Визивиг,"при обычной, не вивизиг технологии создания веб-страниц, в обычный текстовый файл вписываются специальные метки — тэги, обозначающие свойства текста, параметры вставленного изображения и т.п.","-а, м. ",(айтишники),NonNone,#Айтишники ,"Англ. сокр. WYSIWYG What You See Is What You Get — что видишь, то и получишь.","ви-зи-виг, wysiwyg."
вий,Страшный чувак.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Викиальность,"нечто существующее только в интернете, а не в реальной жизни.","-и, ж. ",(интернет),"Викиальность — реальность, установленная большинством голосов.  •  Например, отмечается в докладе, викиальностью является новый статус Плутона.  • Тащемта, викиальности далеко до постмодерна.  • За ссылками — к тем, кто живет в викиальности. ",#Интернет ,NonNone,NonNone
Викторина,вопрос на чистое знание .,NonNone,"(ИИ, термин)",NonNone,#Термины ,NonNone,NonNone
Вилка,"минимизация риска проигрыша при помощи ставок на одни и те же события у разных букмекеров, термин, используемый в бэкинге.",NonNone,(Азартные игры),"вчера поднял денег на стратегии ""вилка"". ",#Азартныеигры ,NonNone,risk free be
Вилы,"конец — все пропало, накрылось, сломалось, испортилось, не работает.",предикатив,NonNone,NonNone,#Общие ,NonNone,"балык , грабли."
Вилы выкидные,"плохая ситуация, оценка чего-л как некачественного.",NonNone,NonNone,"Не день, а вилы викидные.  • я как туда попал, такие вилы выкидные происходить начали.  • Чуток в сторону и всё, вилы выкидные, никто смотреть не будет.  • Качество записи — вилы выкидные, уж не обессудь.  • Ехать вдоль самого моря это вилы выкидные - спуски, подёмы, тупики, и очень длинные объезды.  • А ещё и алименты платить надо - это вообще вилы выкидные. ",#Общие ,NonNone,NonNone
Винда,операционная система семейства Windowds.,"-ы, ж. ",(айтишники),"Если есть лишние 149 американских рублей то юзай винду. Винда загрузилась в режиме без оболочки выбора пользователей. Лицензионная винда, / Пиратской лучше ведь она! / И техподдержкой не оставит / И обновления поставит. ",#Общие #Интернет #Айтишники ,NonNone,"виндовоз, винды, вынь, вонь"
Виндузятник,"фанат операционной системы Виндовс, юзер, нуб, умеющий пользоваться только виндой и не разбирающийся в программинге и других осях.","-а, м. ","(айтишники, прогеры, хакеры)","Виндовс 7 — фигня. Но виндузятники его ставят и радуются.  • Даа... Он даже програмить не умеет... Что возьмешь - виндузятник.  • Противостояние линуксоидов и виндузятников в искусстве.  • Бывший виндузятник крушит свои данные неправильной разметкой диска.  • Почему виндузятники боятся Линукс?  • А интелектуал-виндузятник — это же типичный оксюморон!  • Мы заполучим в этом дистрибутиве новые супер пупер глюки, которыми пугают юзверей виндузятники.  • Мне как виндузятнику со стажем не нужна другая ось. Мне нужна такая же, как windows, но только лучше.  • Сисадмины-юниксоиды дороже виндусятников. ",#Айтишники #Прогеры #Хакеры ,NonNone,виндусятник
Винды,Операционная система «Windows» (любой версии).,только мн. ч. ,(айтишники),У меня опять Винды слетели. • Вчера Винды переставлял. ,#Айтишники ,Искаж. от англ. windows - окна.,"окна, форточки."
Винил,"Грампластинка, виниловая пластинка, музыкальная пластинка.","сущ,, м. р. ","(меломаны, филофонисты, диджеи, аудиофилы, радиолюбители, школьники, студенты)","Звучание виниловой пластинки (aka грампластинки, aka LP носителя) на соответствующем проигрывателе виниловых дисков, гораздо более живое, тёплое, воздушное и комфортное, чем звучание аудиоматериала воспроизводимого с цифровых носителей, поскольку бороздка винилового носителя непрерывна и иголка проигрывателя непрерывно повторяет изгибы бороздки. А звук с цифрового носителя «пунктирный» или, если хотите, «дискретный», потому что в цифровом звуке есть «разрывы» или «ступеньки», которые сильно утомляют слушателя своей дискретной, неестественной для человека, природой.

Винил смазывает высокие частоты и вообще достаточно lossy формат. С точки зрения продюсера и звуко-инженера винил всегда будет звучать хуже.

Некоторый старый не убитый винил, может очень интересно звучать. Связанно это с тем, что запись, сведение, обработка и мастеринг сделаны хорошими специалистами на хорошей аппаратуре. При этом звуковой вкус, у тех специалистов был на высоком уровне. Ведь ни для кого не секрет что сейчас признали необходимость аналоговых эффектов при обработке звука, или же максимально качественной имитации данных эффектов. Конечно его можно оцифровать. Но в некоторый степени возиться с пластинками интересно. Хоть и не практично.

Когда я пускаю музыку с винила, народ как-то живее танцует, чем когда я играю mp3

Хипстерам нужен винил, не чтобы слушать, а чтобы повесить на стенку, будь там хоть хор Советской армии, он им нужен, чтобы им любоваться и фотографироваться с ним. ",#Музыка ,"Материал, из которого штампуются виниловые пластинки - винил.",NonNone
Винкс,"культовый детский мультсериал «Школа волшебниц» (режиссёр Иджинио Страффи, Италия) и серия компьютерных игр на основе фильма.","-а, м.",NonNone,"У тех кто не любит Винкс у тех каша в голове!  • Я, благодаря Винкс, стала лучше относиться к людям, к природе и ко всему другому тоже, стала лучше учиться.  • Любите смотреть мультик про школу волшебниц винкс 4-5 сезон и слушать музыку?  • Я, конечно, не то что ненавижу винкс, но они уже забодали!!! ",#Общие ,Англ.  назв. сериала Winx Club.,NonNone
винлокер,"Программа, тем или иным способом блокирующая доступ к операционной системе (windows).","сущ., м.р. ",(тематические форумы),NonNone,#Общие ,"winlocker (windows locker), от англ. lock - замок.",NonNone
Винра,"Винра-сокращение от вин рейд, процент побед.",2 сущ оба м.р. ,"(статистика,игры)",У игрока винра 47%-вот лох. ,#Геймеры ,"От англ.win Reid -череда побед,их процент.",процент побед.
Винрар,Ветераны Великой Отечественной Войны.,"винрар, винрары ","(двач, мемчики)",фу фожызд винраров ниуважаеш. ,#Общие ,мемчики.,"диды, ваивале, витираны."
винстак,"Марка сигарет ""winston"".",сущ ,(курящие люди),Винстак курят лишь отчаявшиеся тридцатилетние холостячки. ,#Наркоманы ,NonNone,NonNone
Винт,жесткий диск компьютера.,"-а, м. ","(айтишники, железячники)","Вроде винт не старый, а тормозит не по-детски. ",#Айтишники #Железячники #Наркоманы ,"Сокр. англ. winchester, как техн. термин означает ровно то же самое.","хард, винчестер."
Винт,ситуация арестовывания (как правило массового).,"-а, м. ",(хиппи),"Митинга не допустили — Арбат был напичкан ментами, начался винт. ",#Хиппи ,NonNone,винтилово.
Винт,обозначает метамфетамин.,NonNone,"(объебосы, наркоманы)",NonNone,#Наркоманы ,NonNone,NonNone
Винт,Вид наркотика.,NonNone,(наркоманы),NonNone,#Наркоманы ,NonNone,NonNone
Винтаж,"мода на старинные наряды или имитацию старинного стиля, прежде всего в одежде, но также и в музыке и т.п.","-а, м.",NonNone,"Винтажный наряд.  • Если соединить осеннюю моду со стилем винтаж середины 50-х годов, то получится эта прикольная игра с одеждой и прическами.  • Винтаж – это не совсем антиквариат, поэтому он стал таким популярным.  •  Настоящий винтаж - это олицетворение времени, как янтарь, несущий в себе уникальную частицу прошлого.  • И как насчет винтажа? В моде ли он еще, или пора прятать бабушкины наряды обратно в сундук?  • Итальянский дизайнер обуви Паола Бэй уверена: «В vintage вы выглядите, словно пытаетесь сотворить что-то, чего больше не существует». ",#Общие ,От фр. vintage — коллекционные вина многолетней выдержки.,vintag
Винтажный,модная стилизация под старину.,прил.,NonNone,NonNone,#Общие ,NonNone,в стиле «ретро».
Винтажный,"модный, престижный, с оттенком «в стиле ретро», «под старину».","-ая, -ое, -ые",NonNone,"Винтажный декор несколько лет назад сводил с ума людей, неравнодушных к дизайну и моде.  • Многочисленные магазины, которые предлагают купить винтажные вещи.  • Прошедшие испытание временем винтажные украшения.  • Винтажные рамки для фотошопа.  • Если вы выбираете винтажный стиль, то он должен быть во всём: в одежде, обуви, шляпке, брошке, сумочке и даже духах. ",#Общие ,NonNone,NonNone
винтарь,Оружие из игры warface.,NonNone,(Геймеры),Гребаная крыса с винтарем на базе сидит. ,#Геймеры ,NonNone,Винторез.
Винтить,"арестовывать, задерживать.",несов. перех. ,(хиппи),"Потом приехали еще менты и стали винтить всех, кто дрался, а те разбегались в разные стороны. ",#Хиппи ,NonNone,NonNone
Винтить,забирать в милицию.,гл.,NonNone,Сейчас всех менты свинтят. ,#Общие ,неформал.,крутить.
Винтукей,операционная система «Windows 2000».,"-я, м. ",(айтишники),"Вчера на сервак Винтукей водружал.  • Определяет винтукей его как сетевуху.  • А винтукей замены системных DLL'ок не допустит.  • Стал ставить Винтукей. Не в какую. То виснет, то тормозит. ",#Айтишники ,От американского сокращения Win2k в русской транскрипции произносится похоже на вин-ту-кей.,две тыщи.
Винцест,"Это слово обозначает отношения между двух персонажей сериала ""Сверхъестественное"", братьев Сэма и Дина Винчестеров.","сущ., м. р. ","(фанфики, арты)","Маша пролистывала список фанфиков по Сверхъестественному, намерено пропуская Винцест. ",#Общие ,производное от фамилии братьев Винчестер.,NonNone
Винчестер,функциональная часть компьютера — устройство хранения инфомации на магнитных дисках.,"-а, м. ",(айтишники),"Если вы хотите, чтобы ваш винчестер работал долго и обеспечивал высокую надежность хранения данных...  • Для выбора модели винчестера необходимо, чтобы основные характеристики винчестера соответствовали основным характеристикам компьютера.  • Типовой винчестер состоит из гермоблока и платы электроники.  • Винчестер содержит один или несколько дисков (platters), которые смонтированиы на шпинделе, приводимом в движение специальным двигателем. ",#Железячники ,NonNone,"хард,  винт, жестяк."
Вип,особо важная персона.,"-а, м.",NonNone,"(1) Он посылает наемников чтобы они похитили випа у ментов, но вип сбегает на лодке. • В кабинет этого ВИПа ворвался террорист и застрелил его. •  Бьюсь об заклад, что оклад этого ВИПа не превышает 700-800 долл. • Я работал в одном очень известном заведении и туда пришел ВИП-посетитель (известный футболист).(2) Дамы воззжелали столик в випе, мы его получили. • Уже под конец пати, можно было хоть зайти в ВИП и нормально пообщаться. • Мы в кинотеатр почти пошли, пока нам не сказали что места в випе 650р за человека. ",#Общие ,"Англ. аббревиат. VIP Very Important Person, означающее ровно то же самое.","випун, випарь"
Випарь,особо важная персона.,"-я, м.",NonNone,"(1) Как какой-то випарь приезжает толстомордый, автодор опять ямки закапывет. • Если бы не этот випарь, вы бы спокойно и весело провели время.(2)  Я быстро рванула и прошла в випарь. ",#Общие ,"Производное от англ. аббревиат. VIP Very Important Person, означающей ровно то же самое.","випун, вип"
Вирпил,"виртуальный пилот, игрок в авиационные компьютерные симуляторы, например, Ил-2 Штурмовик, Lock On., и так далее.","-а, м. ","(геймеры, симуляторы)",Вирпилы собрались на встречу в реале. ,#Геймеры ,от англ. virtual pilot — виртуальный пилот.,"геймер, компьютерный игрок в авиационные симуляторы."
вирт,Виртуальный секс.,NonNone,NonNone,Го вирт?- играем в виртуальный секс. ,#Общие ,NonNone,ролка.
Виртуал,"виртуальная реальность, существующая в компьютерных играх, в более широком смысле —  во всем интернете.","-а, м. ",(инет),NonNone,#Интернет ,NonNone,вирт
Виртуалка,"вид ролевой игры, чаще всего застольной, в которой все действия персонажа проговариваются на словах,  но не производятся в реале.","-и, ж. ",(ролевики),NonNone,#Ролевики ,NonNone,NonNone
Виртуалка,"то же, что хит виртуальный.",NonNone,(ролевики),NonNone,#Ролевики ,NonNone,NonNone
Виртуальность,"это то, что игрок должен представить в ходе игры.",NonNone,(ролевики),NonNone,#Ролевики ,Эта словарная статья нуждается в дополнении и уточнении.,NonNone
Вирши,"былинные истории, рассказы из уст в уста.","сущ., ж. р.",NonNone,NonNone,#Общие ,NonNone,NonNone
Вирь,компьютерный вирус.,"-я, м. ",(айтишники),"Вирь, точнее, троян —  в описании говорится.  • Нужен классический вирь, который заражал бы кроме кернела32 другие пе-файлы, и был бы стелсом.  • Своим телом вирь замещает оригинальный файл, причем если оригинал больше виря менее, чем вдвое, вирь добавляет к себе кусочек себя же, чтобы не отличится по размеру от оригинала. ",#Айтишники ,NonNone,NonNone
Висеть,"отдыхать, расслабляться.",NonNone,NonNone,Ну мы вчера и повисели... ,#Общие ,NonNone,NonNone
Вискарь,алкогольный напиток — виски.,"-я, м.",NonNone,"А, вискарь — очень кстати (х/ф «Даже не думай»). ",#Общие ,NonNone,виска.
Виски,веселье.,NonNone,NonNone,NonNone,#Общие ,Шотландия.,плиски.
Висляга,"сучка (собака) во время течки, гулящая псина.","-и, ж.",NonNone,"А девка-то - висляга! На всех парнях виснет, бессовестная... • Таких вот висляг и в мирное время немало, а уж в войну попадаются они сплошь и рядом. ",#Общие ,Вологодская обл.,шлюха.
Виснуть,"(о компьютере или мобиле) попадать в неотвечающее состояние, не реагировать на клавиатуру и мышь.",несов. неперех. ,(айтишники),"Собрал новый комп — начал виснуть при загрузке. • При восьмибитном цвете повисла всего пару раз, при 32-битном виснет постоянно и в самый неподходящий момент.  • А то пазвонишь и у ми мабила виснет... над новый пакупать. ",#Айтишники #Железячники ,NonNone,"вешаться, зависать"
Висяк,нераскрытое преступление.,"-а, м.",NonNone,"(1) Написали бы «пропала без вести» — это даже не висяк. Висяк — это когда труп есть.  • Отдадим в «убойный» отдел, и скорее всего образуется очередной висяк. • Висяк раскрыт, убийца осужден.(2) Еще вот такой висяк как решить эту проблему. •  С группой по-моему окончательно висяк. • У студии действительно есть другие проекты, но представьте, что там еще один такой «проект-висяк». ",#Общие ,NonNone,NonNone
Висяк,"состояние компьютера, когда он не отзывается на внешние сигналы (клавы, мыши и т.п.).","-а, м. ","(айтишники, железячники)",При синхронизации постоянно пытается загрузиться эта прога (хотя я её удалила) и как результат — висяк. • Висяк при инсталяции: постоянно зависает в одном и том же месте. • Висяк при проверке состояния мыши! ,#Айтишники #Железячники ,NonNone,"вис, завис, зависон."
Витрина,лицо.,"-ы, ж. ",(простонародье),Разбить витрину — набить морду лица. ,#Общие ,NonNone,фэйс.
Вифи,"Сокр.- вай Фай, беспроводной интернет.","Сущ., м.р. ",(Молодёжь),Я к вифи подключился. ,#Айтишники #Интернет ,NonNone,"Вай Фай, интернет."
вифик,"Wi-Fi, интернет.",муж. ,"(задроты, подростки)",NonNone,#Интернет ,NonNone,NonNone
вичаут,тусовка вич-инфицированной молодежи.,"сущ., м.р ","(интернет, социальные сети)",NonNone,#Общие ,NonNone,NonNone
вичаут,"Тусовка людей увлекающихся ""вич-хаусом"".","сущ., м.р ",(подростки),Сегодня я иду на вичаут. ,#Музыка ,NonNone,NonNone
