name,definition,type,group,examples,hashtags,story,synonims
Жопорез,GPRS — стандаpт высокоскоpостной пеpедачи данных в сетях мобильной связи.,"-а, м. ",(айтишники),"Скорость передачи на ёжике быстрее чем на жопорезе!  • В общаге нету интернета, обычно использую жопорез с КПК, а тут видимо придётся и с большого компа.  • Вроде мобилу с жопорезом бывает дешевле 1000р.  • На мой взгляд лучше иметь и жопорез и модем и выдел. • Провайдер сотовой связи предоставляет услугу мобильного интернета через жопорез! ",#Айтишники ,Англ.  — General Packet Radio Service — пакетная радиосвязь общего пользования).,NonNone
Жопорожец,автомобиль «Запорожец» («ЗАЗ-969» и тп).,"-ца, м. ",(автолюбители),"Можно сесть в жопорожец и сравнивать его с мерседесом. • Куплю жопорожец.  • Если приравнять, 1 рубль середины 80-х к 200р. современности, то Жопорожец получается на ценовом уровне новых Mazda 6 - Toyota Camry.  •  Где у автомобиля «Запорожец» перёд, а где зад? Название «Жопорожец» говорит само за себя.  • ну эт примерно как жопорожец с волгой сравнивать. ",#Автолюбители ,"Происходит от созвучия и непривычного расположения двигателя в задней части кузова, а багажника — в передней, т.е. обычные «рожа» и «жопа» автомобиля какбе поменяны местами.",NonNone
Жопс,глюк  в значении «галлюцинация».,"-а, м. ",(каменты),"
жопень
Жопег
Жопобрейка
Жопер

Жопорез
Жопер
Жопашник
Жопен

Жопа на два базара
Жопс
жоперить
Жопс увидеть

Жопа
Жопачник
Жопа
Жополиз

",#Падонки ,NonNone,NonNone
Жопс увидеть,находиться в состоянии временного умопомрачения.,NonNone,(каменты),NonNone,#Падонки ,NonNone,NonNone
Жоржик,однодолларовая купюра.,"-а, м.",NonNone,NonNone,#Общие ,По портрету президента США Джорджа Вашингтона.,"бакс, президент."
Жорик,внешний жесткий диск.,сущ. ,(геймеры),NonNone,#Интернет ,NonNone,NonNone
Жоскааа,"жёстко, также возглас выражения эмоций.",нареч. и предикатив,NonNone,Я свои наоборот жоскааа затягиваю.  • Как же эта жоскааа!  • Про сменную обувь ты жоскааа.  • Жоскааа я была маньячкой twisted.  • Это жоскааа! ,#Общие ,NonNone,NonNone
Жоско,"жёстко, очень сильно, крепко.",NonNone,(инет),"Оторвались жоско  • Жоско противоречат правилам Википедии. • Уже неделю болею, достаточно жоско.  • Я влюбилась, причем жоско! ",#Интернет ,NonNone,NonNone
жосмен,"Принцесса, известная героиня мультика ""Алладин"", Верит в Аллаха, любит ругаться матом.","сущ,ж.р ",(Принцесса),Арапка. ,#Аниме #Общие ,Жосмен-Принцесса.,"Принцесса, законная арапка."
Жосско,"см. жостко , жесть.",предикатив ,(каменты),NonNone,#Падонки ,NonNone,NonNone
Жостик,"устройство управления компьютером, внешне похожее на рычаг переключения передач в автомобиле, при движении в разных направлениях перемещает объекты на мониторе, также имеет большое количество кнопок на рукоятке для выполнения различных действий.","-а, -м. ","(айтишники, геймеры)","Перестал работать круглый жостик: направо работает, а влево, вверх и вниз нет.  • Сейчас большинство джостиков идут через USB вход.  • Черт, у жостика всего 4 кнопки, надо срочно раздобыть 6-ти! ",#Айтишники #Геймеры ,от англ. joystick (Joy Stick — букв. «весёлая палочка»).,"джойстик, джостик"
Жостик,"жёсткий в смысле сильный, могучий, большой.","-а, м. ",(гопники),"Ну ты жостик!!!  • Береги себя как хлюпик и рвись в перед к цели как жостик.  • Видел тут недавно жостика в галошах размера так 49.  • Уу... вот это малой! Ваще жостик!  • Не все из них лохи, бывают и жостики.  • Не сайт, а жостик... давно смотрю там выгоны...  • Да ето жостик парень такому грех и поголове не надавать.  • Автор....ты жостик блин...  • Ты конечно по жостику накосячил. ",#Общие ,NonNone,"чоткий, ровный."
Жостко,Сильно.,предикатив ,(каменты),NonNone,#Падонки ,NonNone,жосско.
Жоханый,испуганный.,"-ая, ые ",(гопники),Ну ты блин и жоханый! ,#Гопники ,NonNone,NonNone
жпз,"Жпз -
Ж-жопа
П-попа
З-задница
(Ну и жопа ситуация..)
(Сокращение).","сущ, ж.р. ","(Употребляется в плохой, сложной ситуации.)",NonNone,#Общие ,NonNone,"Жопа, капец, кабздец, ужас."
ЖПСБ,"расшифровывается как Жёлтый Пакет с Бухлом, никнейм популярного блоггера сайта www.",аббрев. ,(инет),NonNone,#Интернет ,NonNone,NonNone
"жрака, жрачка","Еда, пища.",сущ. жен.род ,(общие),"Купи какой-нибудь жрачки, а то в холодильнике мышь повесилась. Ну как всегда: бухло закончилось, а жрачка осталась. ",#Общие ,NonNone,NonNone
Жральня,"предприятие общественного питания, чаще всего в смысле дешёвое и быстрое.","-и, ж.",NonNone,"Жральня при автомойке тоже на удивление чистенькая.  • Мак дак в 100 раз лучше чем эти жральни.  • Где бы пожрать или где найти хорошую жральню или харчевню.   • На полпути будет остановка типа туалет и быстрая жральня, советую просто поесть супа, так как цены там высоки.  •  Это те самые коктейли, которые можно чаще всего встретить в любом меню любой жральни. ",#Общие ,NonNone,NonNone
Жранина,"еда, иногда с оттенком дешевая, некачественная.","-ы, ж.",NonNone,"У меня хоть пакеты с жраниной из магазина положить можно.  • Жранина, едой это не назвать, редкостное дерьмо.  • Не понравилась только жранина кафешная.  • В целом кухня неплохая и есть действительно интересная и вкусная жранина почти на любой вкус.  • Но из какого параллельного мира явились те бабульки, для которых жранина — это самоцель?  • Даже у нас в Краснодаре вся фруктово-овощная жранина - мадеин китай, турция, израиль да египет. ",#Общие ,NonNone,NonNone
Жраплата,"пренебрежительный оттенок слова «зарплата», заработная плата, которой хватает только на еду.","-ы, ж.",NonNone,"В «Динамо» и без Милевского дофига балласта, жраплаты жрут шо песец.  • Последние новости сообщали, что первоначально повысить жраплату планируется военным.  • Актёрам сериала подняли жраплату.  • Как говорится, размер души не зависит от размера жраплаты. ",#Общие ,Сочетание слов «жрать» и «оплата».,NonNone
Жратва (жрачка),Еда.,"сущ., ж.р. ","(Новое поколение, гопники, бунтари.)","*Жрать хочу! 
*Гони жратву! 
*Дай пожрать! ",#Гопники ,"От жаргонного ""Жрать"" - кушать, есть.","Еда, вкусняшка."
жръчик,"Лимонад ""Живчик"" со вкусом яблока.","сущ., м. р. ",(падонки),NonNone,#Общие ,NonNone,NonNone
жто,Отвращение в общении.,жто ,(досуг),Ты мне жто. ,#Общие ,NonNone,фее.
Жужжать,устанавливать связь при помощи модема.,несов. неперех. ,"(айтишники, фидошники)","Тля, кабель сломался, приходится жужжать на 56 к. ",#Айтишники #Фидо ,NonNone,коннектиться.
Жужжать,Сделать запись в ЖЖ.,несов. неперех. ,(интернет),"1. Я об этом уже зажужжал. 2. Может хватит жужжать о том, как ты поел и сходил в туалет? ",#Интернет ,NonNone,NonNone
Жужу,блог  Живой Журнал LiveLournal.com.,сущ. м. нескл. ,(каменты),NonNone,#Падонки ,NonNone,ЖЖ.
Жузи,"Человек, не смыслящий ничего ни в музыке, ни в алкоголе.",Жузи ,(Молодежное общество),"Я осознал, какой он Жузи. неприятная неожиданность меня поразила. ",#Музыка ,Zhou see - от Папуасского - глупый.,"Бездарь, Неумеха."
ЖУК,Желаю Удачных Краж.,NonNone,NonNone,NonNone,#Тюремныйслэнг ,NonNone,NonNone
Жуки,район пос.,"-ов, мн. ",(топоним),"Поехали на Жуки в Сансару.  •  Я живу на Жуках с 1977 по сей день,особо криминальным районом не считаю! • Например, если до Дома Актера от стеклянного выхода метро «Университет» можно дойти за 15-20 минут, то до Театра на Жуках зритель доберется примерно за 25-30 минут. ",#Топонимы ,NonNone,NonNone
жулик,Начинающий вор.,NonNone,NonNone,NonNone,#Тюремныйслэнг #Общие ,NonNone,NonNone
жулик,"Человек, который ворует, но его распознают.",NonNone,"(пример: вор, хитрец)","1)Я поймал жулика. Он хотел вытащить телефон из моего кармана
2) Мы вчера в карты играли с жуликом. ",#Общие ,NonNone,NonNone
ЖУпа,Жирная уродливая подруга.,"сущ., ж. р.",NonNone,NonNone,#Общие ,NonNone,NonNone
Журавлей пускать,блевать.,NonNone,(гопники),Петрович скоро вернется — пошел журавлей пустить. ,#Общие   #,"Скорее всего за звук, издаваемый при рыгании.","рыгать, звать Ихтиандра."
Журавлей пускать,Опускать два пальца правой руки девушке во влагалище.,словосочетание ,(секс),NonNone,#Общие ,NonNone,NonNone
Жусть,выражение восторга или недовольствия.,предикатив,NonNone,День был отвратительный... просто жусть!!! ,#Общие ,Совмещение 2х синонимов жесть + жусть.,"жесть, жуть."
жусть,"Плохо, например после похмелья.",предикатив,NonNone,NonNone,#Общие ,NonNone,NonNone
Жуть,страшные вещи.,ж.,NonNone,Хватит жути рассказывать. ,#Общие ,NonNone,NonNone
Жърчик,"специальное питьё, потребляемоё Военами Упячки и даюшее особую силы для борьбы с уг.","-а, м. ",(упячка),"Фленсер напился жърчика и у него отказал парашют.  • Успей купить, %username%, пока твой жърчик не выпило УГ.  • Жърчика у нас теперь целый бассейн.  • Вздръжни эффект — эффект, который получают при употребления жърчика и пяни. ",#Упячка ,По некоторым версиям — от названия (брэнда) реального безалкогольного напитка «Живчик».,жырчик
Жывтоне,животное.,нескл. ,(упячка),В Бабруйск Жывтоне! • Жывтоне как бы в шоке. • Жывтоне яросне риальни бойся кирпича. • Сколопендре бодре и могуче жывтоне-насекоме! • Жывтоны чочо упячка?? ,#Упячка ,NonNone,NonNone
жыжа,"не очень умная личность;
неграмотная личность.",сущ. ж.р ,(хачики),опять эта жыжа пришла. ,#Общие ,NonNone,"жиле,халяк."
жыза,Жизненно.,"сущ.,ж.р",NonNone,NonNone,#Общие #Интернет ,NonNone,реалистически правдиво актуально животрепещуще живо злободневно насущно реалистично.
Жызнена,"Подтвержение реалистичности, достоверности информации, содержащейся в посте или соседнем коменте.",предикатив ,(каменты),NonNone,#Падонки ,Искаж. от жизненно — содержит правду жизни.,NonNone
